"Order_Item_ID"	"Order_ID"	"Product_ID"	"Quantity"
"OI11853"	"O01297"	"P1385"	"1"
"OI11854"	"O08826"	"P0635"	"2"
"OI11855"	"O05818"	"P0629"	"1"
"OI11856"	"O09918"	"P1136"	"1"
"OI11857"	"O05591"	"P1519"	"4"
"OI11858"	"O09053"	"P1427"	"1"
"OI11859"	"O05845"	"P1225"	"2"
"OI11860"	"O04260"	"P0081"	"1"
"OI11861"	"O05755"	"P0926"	"1"
"OI11862"	"O08508"	"P0567"	"3"
"OI11863"	"O02717"	"P1110"	"4"
"OI11864"	"O00429"	"P0379"	"6"
"OI11865"	"O07728"	"P0114"	"5"
"OI11866"	"O02002"	"P1575"	"1"
"OI11867"	"O00660"	"P0706"	"1"
"OI11868"	"O09778"	"P0333"	"2"
"OI11869"	"O03052"	"P1602"	"1"
"OI11870"	"O00653"	"P0196"	"1"
"OI11871"	"O00109"	"P1466"	"1"
"OI11872"	"O06987"	"P0528"	"3"
"OI11873"	"O01616"	"P0433"	"2"
"OI11874"	"O00563"	"P0543"	"2"
"OI11875"	"O10768"	"P0607"	"1"
"OI11876"	"O06791"	"P1470"	"1"
"OI11877"	"O01720"	"P0609"	"1"
"OI11878"	"O08281"	"P1354"	"2"
"OI11879"	"O02535"	"P1491"	"2"
"OI11880"	"O04331"	"P1224"	"1"
"OI11881"	"O09527"	"P1587"	"1"
"OI11882"	"O09418"	"P1016"	"1"
"OI11883"	"O03217"	"P0150"	"1"
"OI11884"	"O03676"	"P0828"	"8"
"OI11885"	"O04550"	"P0700"	"1"
"OI11886"	"O06510"	"P0862"	"2"
"OI11887"	"O03537"	"P0311"	"3"
"OI11888"	"O10850"	"P0025"	"1"
"OI11889"	"O10971"	"P0156"	"2"
"OI11890"	"O06668"	"P0980"	"1"
"OI11891"	"O07816"	"P0392"	"7"
"OI11892"	"O01858"	"P1220"	"2"
"OI11893"	"O10529"	"P0883"	"1"
"OI11894"	"O10626"	"P1413"	"2"
"OI11895"	"O00708"	"P0750"	"1"
"OI11896"	"O07837"	"P0355"	"1"
"OI11897"	"O04886"	"P0746"	"2"
"OI11898"	"O11472"	"P0332"	"2"
"OI11899"	"O06654"	"P1189"	"8"
"OI11900"	"O08445"	"P0356"	"1"
"OI11901"	"O07503"	"P0360"	"1"
"OI11902"	"O10599"	"P0658"	"1"
"OI11903"	"O00411"	"P1451"	"1"
"OI11904"	"O06229"	"P0396"	"3"
"OI11905"	"O02861"	"P0766"	"2"
"OI11906"	"O03333"	"P0899"	"4"
"OI11907"	"O06191"	"P0708"	"2"
"OI11908"	"O01840"	"P0447"	"1"
"OI11909"	"O04827"	"P0696"	"1"
"OI11910"	"O10000"	"P0034"	"2"
"OI11911"	"O02081"	"P0950"	"5"
"OI11912"	"O11072"	"P0257"	"1"
"OI11913"	"O09420"	"P0378"	"1"
"OI11914"	"O05655"	"P0872"	"3"
"OI11915"	"O09554"	"P0372"	"2"
"OI11916"	"O11059"	"P1333"	"1"
"OI11917"	"O07706"	"P1447"	"1"
"OI11918"	"O08151"	"P1490"	"1"
"OI11919"	"O04901"	"P0113"	"2"
"OI11920"	"O10338"	"P1421"	"1"
"OI11921"	"O09460"	"P0963"	"2"
"OI11922"	"O06835"	"P0053"	"1"
"OI11923"	"O09547"	"P0360"	"1"
"OI11924"	"O05629"	"P0086"	"1"
"OI11925"	"O00157"	"P1598"	"1"
"OI11926"	"O02148"	"P0946"	"2"
"OI11927"	"O03971"	"P1462"	"8"
"OI11928"	"O02600"	"P0494"	"2"
"OI11929"	"O01824"	"P0881"	"2"
"OI11930"	"O06177"	"P1175"	"1"
"OI11931"	"O09707"	"P0077"	"2"
"OI11932"	"O06115"	"P0352"	"4"
"OI11933"	"O01117"	"P0446"	"2"
"OI11934"	"O07395"	"P1302"	"1"
"OI11935"	"O03949"	"P1329"	"1"
"OI11936"	"O07288"	"P0457"	"1"
"OI11937"	"O02164"	"P0712"	"1"
"OI11938"	"O09676"	"P0415"	"3"
"OI11939"	"O07334"	"P0582"	"1"
"OI11940"	"O09836"	"P1636"	"8"
"OI11941"	"O11517"	"P0523"	"1"
"OI11942"	"O07166"	"P1630"	"7"
"OI11943"	"O00625"	"P1400"	"1"
"OI11944"	"O03369"	"P1581"	"3"
"OI11945"	"O10945"	"P0417"	"1"
"OI11946"	"O10690"	"P1400"	"1"
"OI11947"	"O10799"	"P0534"	"1"
"OI11948"	"O04459"	"P0124"	"1"
"OI11949"	"O08271"	"P1424"	"1"
"OI11950"	"O02788"	"P1323"	"1"
"OI11951"	"O06830"	"P0130"	"2"
"OI11952"	"O10564"	"P1182"	"3"
"OI11953"	"O05740"	"P0773"	"2"
"OI11954"	"O07595"	"P1383"	"1"
"OI11955"	"O10792"	"P0079"	"2"
"OI11956"	"O07057"	"P0171"	"2"
"OI11957"	"O03424"	"P1415"	"2"
"OI11958"	"O01694"	"P1281"	"1"
"OI11959"	"O04884"	"P1565"	"1"
"OI11960"	"O07566"	"P1016"	"1"
"OI11961"	"O06472"	"P0414"	"1"
"OI11962"	"O08612"	"P0860"	"3"
"OI11963"	"O03897"	"P1070"	"1"
"OI11964"	"O09002"	"P1312"	"1"
"OI11965"	"O08963"	"P0397"	"2"
"OI11966"	"O04021"	"P1236"	"1"
"OI11967"	"O00434"	"P0567"	"2"
"OI11968"	"O11045"	"P0455"	"1"
"OI11969"	"O05725"	"P1325"	"3"
"OI11970"	"O09683"	"P0470"	"1"
"OI11971"	"O03396"	"P1212"	"3"
"OI11972"	"O02794"	"P1383"	"4"
"OI11973"	"O07434"	"P1460"	"1"
"OI11974"	"O02163"	"P1153"	"2"
"OI11975"	"O11480"	"P1292"	"2"
"OI11976"	"O06524"	"P1415"	"1"
"OI11977"	"O04948"	"P1583"	"1"
"OI11978"	"O06216"	"P0423"	"5"
"OI11979"	"O00429"	"P0479"	"2"
"OI11980"	"O00175"	"P1523"	"2"
"OI11981"	"O07731"	"P0122"	"3"
"OI11982"	"O00519"	"P1506"	"2"
"OI11983"	"O10404"	"P1352"	"3"
"OI11984"	"O00374"	"P0322"	"2"
"OI11985"	"O00143"	"P0154"	"1"
"OI11986"	"O04182"	"P1077"	"1"
"OI11987"	"O09382"	"P0216"	"1"
"OI11988"	"O10634"	"P0627"	"1"
"OI11989"	"O04755"	"P0554"	"1"
"OI11990"	"O06997"	"P0189"	"3"
"OI11991"	"O02760"	"P0093"	"1"
"OI11992"	"O09025"	"P0165"	"2"
"OI11993"	"O08295"	"P1010"	"1"
"OI11994"	"O02835"	"P0585"	"1"
"OI11995"	"O01825"	"P0409"	"1"
"OI11996"	"O03291"	"P0301"	"1"
"OI11997"	"O04039"	"P0585"	"2"
"OI11998"	"O06274"	"P0740"	"3"
"OI11999"	"O03618"	"P0716"	"1"
"OI12000"	"O03710"	"P0358"	"2"
"OI12001"	"O10731"	"P1361"	"1"
"OI12002"	"O09255"	"P1108"	"1"
"OI12003"	"O00009"	"P1630"	"1"
"OI12004"	"O02694"	"P1312"	"1"
"OI12005"	"O00553"	"P1186"	"2"
"OI12006"	"O08461"	"P0902"	"2"
"OI12007"	"O01523"	"P1284"	"1"
"OI12008"	"O10332"	"P1034"	"1"
"OI12009"	"O07706"	"P0965"	"2"
"OI12010"	"O04786"	"P0764"	"5"
"OI12011"	"O11503"	"P0146"	"3"
"OI12012"	"O03106"	"P1124"	"7"
"OI12013"	"O07128"	"P0038"	"1"
"OI12014"	"O02401"	"P1358"	"1"
"OI12015"	"O11035"	"P0701"	"1"
"OI12016"	"O01794"	"P1271"	"1"
"OI12017"	"O11134"	"P0484"	"1"
"OI12018"	"O01900"	"P0748"	"2"
"OI12019"	"O11000"	"P0928"	"1"
"OI12020"	"O05367"	"P0553"	"3"
"OI12021"	"O00437"	"P1358"	"1"
"OI12022"	"O11592"	"P1375"	"2"
"OI12023"	"O10877"	"P1587"	"1"
"OI12024"	"O11108"	"P1522"	"1"
"OI12025"	"O10530"	"P0738"	"1"
"OI12026"	"O04793"	"P0470"	"4"
"OI12027"	"O08463"	"P0205"	"2"
"OI12028"	"O02954"	"P0891"	"2"
"OI12029"	"O05776"	"P0942"	"5"
"OI12030"	"O08834"	"P1192"	"5"
"OI12031"	"O03744"	"P1291"	"3"
"OI12032"	"O03582"	"P1551"	"1"
"OI12033"	"O09191"	"P0828"	"1"
"OI12034"	"O07701"	"P0022"	"9"
"OI12035"	"O01685"	"P0577"	"3"
"OI12036"	"O02608"	"P0070"	"1"
"OI12037"	"O06820"	"P1364"	"6"
"OI12038"	"O07786"	"P1135"	"1"
"OI12039"	"O10863"	"P0159"	"1"
"OI12040"	"O02954"	"P0491"	"2"
"OI12041"	"O07725"	"P0473"	"1"
"OI12042"	"O02420"	"P1637"	"1"
"OI12043"	"O03405"	"P0865"	"1"
"OI12044"	"O00344"	"P0571"	"1"
"OI12045"	"O10166"	"P1100"	"1"
"OI12046"	"O09245"	"P0688"	"8"
"OI12047"	"O00393"	"P0090"	"2"
"OI12048"	"O01598"	"P0509"	"2"
"OI12049"	"O08750"	"P0292"	"1"
"OI12050"	"O02716"	"P1097"	"1"
"OI12051"	"O04634"	"P1048"	"2"
"OI12052"	"O05422"	"P0387"	"4"
"OI12053"	"O00936"	"P1152"	"1"
"OI12054"	"O07276"	"P0623"	"1"
"OI12055"	"O06286"	"P1633"	"3"
"OI12056"	"O03962"	"P1282"	"6"
"OI12057"	"O06279"	"P1153"	"2"
"OI12058"	"O08971"	"P0563"	"1"
"OI12059"	"O03088"	"P0387"	"1"
"OI12060"	"O11231"	"P0883"	"2"
"OI12061"	"O11475"	"P1568"	"2"
"OI12062"	"O07428"	"P0171"	"3"
"OI12063"	"O04903"	"P1299"	"3"
"OI12064"	"O00597"	"P0980"	"6"
"OI12065"	"O06478"	"P0338"	"1"
"OI12066"	"O03972"	"P1170"	"1"
"OI12067"	"O11492"	"P0228"	"1"
"OI12068"	"O00275"	"P0908"	"7"
"OI12069"	"O03758"	"P0100"	"2"
"OI12070"	"O02856"	"P1372"	"2"
"OI12071"	"O10084"	"P1340"	"1"
"OI12072"	"O10871"	"P0120"	"3"
"OI12073"	"O08580"	"P0037"	"1"
"OI12074"	"O06800"	"P1017"	"2"
"OI12075"	"O05428"	"P0359"	"3"
"OI12076"	"O01713"	"P0071"	"2"
"OI12077"	"O00846"	"P0159"	"1"
"OI12078"	"O04611"	"P0330"	"1"
"OI12079"	"O04370"	"P0635"	"4"
"OI12080"	"O11195"	"P0883"	"3"
"OI12081"	"O10330"	"P1038"	"7"
"OI12082"	"O10457"	"P0302"	"1"
"OI12083"	"O08406"	"P0780"	"1"
"OI12084"	"O01143"	"P1181"	"1"
"OI12085"	"O08729"	"P1341"	"1"
"OI12086"	"O04660"	"P1400"	"1"
"OI12087"	"O08743"	"P0177"	"5"
"OI12088"	"O00605"	"P0969"	"4"
"OI12089"	"O10315"	"P0761"	"2"
"OI12090"	"O01517"	"P0071"	"1"
"OI12091"	"O03131"	"P0528"	"1"
"OI12092"	"O10611"	"P0868"	"1"
"OI12093"	"O08380"	"P0852"	"3"
"OI12094"	"O02931"	"P1165"	"1"
"OI12095"	"O09186"	"P0617"	"1"
"OI12096"	"O08913"	"P0502"	"1"
"OI12097"	"O00123"	"P0231"	"1"
"OI12098"	"O00317"	"P0194"	"2"
"OI12099"	"O06324"	"P1287"	"1"
"OI12100"	"O07203"	"P1437"	"1"
"OI12101"	"O10355"	"P1202"	"1"
"OI12102"	"O07157"	"P1601"	"2"
"OI12103"	"O00825"	"P1424"	"1"
"OI12104"	"O08937"	"P0227"	"1"
"OI12105"	"O01421"	"P1449"	"4"
"OI12106"	"O08889"	"P1475"	"1"
"OI12107"	"O09604"	"P1215"	"2"
"OI12108"	"O09979"	"P1143"	"1"
"OI12109"	"O11195"	"P0340"	"1"
"OI12110"	"O06286"	"P0783"	"2"
"OI12111"	"O11486"	"P1422"	"1"
"OI12112"	"O00177"	"P1167"	"1"
"OI12113"	"O05833"	"P0444"	"4"
"OI12114"	"O03945"	"P0349"	"1"
"OI12115"	"O02617"	"P0091"	"2"
"OI12116"	"O02871"	"P0867"	"1"
"OI12117"	"O03553"	"P1533"	"3"
"OI12118"	"O08368"	"P1124"	"2"
"OI12119"	"O03684"	"P0255"	"2"
"OI12120"	"O02299"	"P0122"	"1"
"OI12121"	"O02430"	"P1071"	"3"
"OI12122"	"O10498"	"P0878"	"1"
"OI12123"	"O11203"	"P1356"	"1"
"OI12124"	"O09060"	"P0221"	"1"
"OI12125"	"O11102"	"P0990"	"1"
"OI12126"	"O07949"	"P1235"	"1"
"OI12127"	"O04142"	"P0407"	"2"
"OI12128"	"O10693"	"P1143"	"5"
"OI12129"	"O08083"	"P1591"	"4"
"OI12130"	"O08100"	"P0632"	"1"
"OI12131"	"O07870"	"P0781"	"1"
"OI12132"	"O02236"	"P1499"	"1"
"OI12133"	"O10148"	"P1157"	"5"
"OI12134"	"O05057"	"P1052"	"1"
"OI12135"	"O06408"	"P1235"	"2"
"OI12136"	"O05502"	"P0484"	"1"
"OI12137"	"O04035"	"P1026"	"1"
"OI12138"	"O10146"	"P1606"	"3"
"OI12139"	"O07970"	"P0352"	"2"
"OI12140"	"O01028"	"P0325"	"2"
"OI12141"	"O09362"	"P0060"	"1"
"OI12142"	"O04495"	"P0195"	"3"
"OI12143"	"O04775"	"P0788"	"1"
"OI12144"	"O05390"	"P1272"	"1"
"OI12145"	"O07622"	"P0760"	"1"
"OI12146"	"O02019"	"P0080"	"2"
"OI12147"	"O01549"	"P0187"	"2"
"OI12148"	"O11634"	"P1026"	"2"
"OI12149"	"O07957"	"P1459"	"1"
"OI12150"	"O05882"	"P0634"	"2"
"OI12151"	"O00817"	"P0985"	"1"
"OI12152"	"O10889"	"P0345"	"1"
"OI12153"	"O02056"	"P1016"	"2"
"OI12154"	"O00579"	"P1455"	"4"
"OI12155"	"O07405"	"P0171"	"4"
"OI12156"	"O09599"	"P0827"	"2"
"OI12157"	"O02387"	"P1132"	"1"
"OI12158"	"O04175"	"P1287"	"1"
"OI12159"	"O05262"	"P1043"	"1"
"OI12160"	"O00154"	"P0817"	"3"
"OI12161"	"O00160"	"P1320"	"1"
"OI12162"	"O06512"	"P0619"	"2"
"OI12163"	"O01375"	"P1034"	"1"
"OI12164"	"O03656"	"P0694"	"1"
"OI12165"	"O04001"	"P1584"	"1"
"OI12166"	"O02994"	"P0468"	"2"
"OI12167"	"O00015"	"P1434"	"2"
"OI12168"	"O06915"	"P1017"	"1"
"OI12169"	"O09405"	"P1023"	"1"
"OI12170"	"O09987"	"P0751"	"1"
"OI12171"	"O00691"	"P0294"	"2"
"OI12172"	"O00075"	"P1196"	"4"
"OI12173"	"O05526"	"P1574"	"1"
"OI12174"	"O00841"	"P0986"	"1"
"OI12175"	"O03541"	"P1394"	"1"
"OI12176"	"O07780"	"P1108"	"2"
"OI12177"	"O00768"	"P1289"	"2"
"OI12178"	"O11331"	"P0179"	"3"
"OI12179"	"O02570"	"P0654"	"1"
"OI12180"	"O10533"	"P0281"	"1"
"OI12181"	"O04468"	"P1234"	"1"
"OI12182"	"O07202"	"P1195"	"2"
"OI12183"	"O09762"	"P1035"	"8"
"OI12184"	"O02656"	"P1219"	"2"
"OI12185"	"O09171"	"P0540"	"2"
"OI12186"	"O10430"	"P0360"	"2"
"OI12187"	"O00822"	"P0854"	"1"
"OI12188"	"O04821"	"P0761"	"4"
"OI12189"	"O03829"	"P0111"	"5"
"OI12190"	"O08324"	"P0674"	"2"
"OI12191"	"O09239"	"P1177"	"3"
"OI12192"	"O06654"	"P0869"	"1"
"OI12193"	"O10906"	"P1454"	"1"
"OI12194"	"O05970"	"P1428"	"1"
"OI12195"	"O10808"	"P0998"	"2"
"OI12196"	"O04840"	"P1103"	"1"
"OI12197"	"O03060"	"P0537"	"1"
"OI12198"	"O06652"	"P1111"	"1"
"OI12199"	"O08618"	"P0215"	"1"
"OI12200"	"O05794"	"P0722"	"1"
"OI12201"	"O09926"	"P0909"	"1"
"OI12202"	"O05823"	"P1435"	"1"
"OI12203"	"O04593"	"P0950"	"3"
"OI12204"	"O01469"	"P0371"	"6"
"OI12205"	"O00267"	"P0741"	"2"
"OI12206"	"O02737"	"P1393"	"3"
"OI12207"	"O10791"	"P0757"	"4"
"OI12208"	"O10940"	"P1466"	"2"
"OI12209"	"O02949"	"P1639"	"1"
"OI12210"	"O03785"	"P0227"	"2"
"OI12211"	"O02397"	"P0930"	"3"
"OI12212"	"O09863"	"P0071"	"1"
"OI12213"	"O01863"	"P0422"	"1"
"OI12214"	"O01760"	"P0099"	"2"
"OI12215"	"O03864"	"P0453"	"1"
"OI12216"	"O03037"	"P1501"	"1"
"OI12217"	"O00171"	"P1560"	"2"
"OI12218"	"O03405"	"P0619"	"2"
"OI12219"	"O02258"	"P1057"	"3"
"OI12220"	"O04925"	"P1016"	"2"
"OI12221"	"O02283"	"P1332"	"1"
"OI12222"	"O08453"	"P0219"	"2"
"OI12223"	"O02887"	"P0051"	"3"
"OI12224"	"O04684"	"P0365"	"1"
"OI12225"	"O08337"	"P0365"	"1"
"OI12226"	"O04005"	"P0289"	"2"
"OI12227"	"O02711"	"P0159"	"1"
"OI12228"	"O07271"	"P1293"	"1"
"OI12229"	"O07601"	"P0763"	"1"
"OI12230"	"O09273"	"P0662"	"4"
"OI12231"	"O04305"	"P0070"	"1"
"OI12232"	"O04143"	"P0617"	"2"
"OI12233"	"O00725"	"P0009"	"1"
"OI12234"	"O01877"	"P0461"	"2"
"OI12235"	"O06851"	"P0061"	"2"
"OI12236"	"O04852"	"P1025"	"1"
"OI12237"	"O06834"	"P0310"	"2"
"OI12238"	"O08612"	"P0574"	"1"
"OI12239"	"O10738"	"P1508"	"3"
"OI12240"	"O01670"	"P0386"	"1"
"OI12241"	"O04888"	"P1092"	"1"
"OI12242"	"O04983"	"P1344"	"1"
"OI12243"	"O05810"	"P0928"	"1"
"OI12244"	"O02238"	"P1008"	"3"
"OI12245"	"O09885"	"P0696"	"1"
"OI12246"	"O06205"	"P1006"	"1"
"OI12247"	"O09294"	"P1568"	"1"
"OI12248"	"O00828"	"P0483"	"2"
"OI12249"	"O07366"	"P0462"	"2"
"OI12250"	"O03226"	"P1135"	"1"
"OI12251"	"O02917"	"P0535"	"2"
"OI12252"	"O08890"	"P0286"	"1"
"OI12253"	"O04360"	"P0118"	"1"
"OI12254"	"O02500"	"P1627"	"1"
"OI12255"	"O02167"	"P1594"	"2"
"OI12256"	"O00825"	"P0500"	"1"
"OI12257"	"O07901"	"P1348"	"1"
"OI12258"	"O06960"	"P0538"	"1"
"OI12259"	"O08690"	"P0928"	"3"
"OI12260"	"O07064"	"P0280"	"8"
"OI12261"	"O00682"	"P0539"	"1"
"OI12262"	"O09602"	"P1042"	"7"
"OI12263"	"O10866"	"P0304"	"4"
"OI12264"	"O05148"	"P1594"	"3"
"OI12265"	"O05319"	"P1461"	"4"
"OI12266"	"O04999"	"P0215"	"1"
"OI12267"	"O08661"	"P0324"	"1"
"OI12268"	"O05361"	"P0619"	"1"
"OI12269"	"O10253"	"P1201"	"2"
"OI12270"	"O01128"	"P0956"	"5"
"OI12271"	"O11155"	"P0599"	"1"
"OI12272"	"O00589"	"P0855"	"1"
"OI12273"	"O06322"	"P0194"	"2"
"OI12274"	"O01332"	"P1451"	"5"
"OI12275"	"O02731"	"P1012"	"1"
"OI12276"	"O10435"	"P1193"	"1"
"OI12277"	"O02392"	"P0981"	"1"
"OI12278"	"O08148"	"P0751"	"8"
"OI12279"	"O00308"	"P0665"	"1"
"OI12280"	"O06354"	"P0062"	"3"
"OI12281"	"O07576"	"P1528"	"1"
"OI12282"	"O04886"	"P0966"	"2"
"OI12283"	"O02981"	"P0408"	"2"
"OI12284"	"O10071"	"P0126"	"1"
"OI12285"	"O00689"	"P1032"	"1"
"OI12286"	"O07795"	"P0506"	"1"
"OI12287"	"O07091"	"P1229"	"2"
"OI12288"	"O03243"	"P0004"	"4"
"OI12289"	"O01567"	"P1248"	"4"
"OI12290"	"O03014"	"P1190"	"1"
"OI12291"	"O08106"	"P0268"	"1"
"OI12292"	"O07608"	"P0482"	"1"
"OI12293"	"O03254"	"P0970"	"2"
"OI12294"	"O10495"	"P1455"	"2"
"OI12295"	"O09770"	"P0268"	"1"
"OI12296"	"O00641"	"P1232"	"1"
"OI12297"	"O00512"	"P0096"	"1"
"OI12298"	"O00091"	"P0422"	"2"
"OI12299"	"O01561"	"P0690"	"1"
"OI12300"	"O03885"	"P0342"	"1"
"OI12301"	"O08067"	"P0305"	"1"
"OI12302"	"O09279"	"P1554"	"1"
"OI12303"	"O07812"	"P0781"	"3"
"OI12304"	"O02682"	"P0358"	"2"
"OI12305"	"O09869"	"P0747"	"2"
"OI12306"	"O03382"	"P1435"	"1"
"OI12307"	"O04046"	"P0916"	"2"
"OI12308"	"O00097"	"P1186"	"2"
"OI12309"	"O01800"	"P1236"	"1"
"OI12310"	"O00280"	"P0782"	"3"
"OI12311"	"O03216"	"P0312"	"4"
"OI12312"	"O03694"	"P0224"	"1"
"OI12313"	"O00509"	"P1493"	"2"
"OI12314"	"O08903"	"P1271"	"2"
"OI12315"	"O01126"	"P0742"	"2"
"OI12316"	"O05594"	"P0013"	"6"
"OI12317"	"O09443"	"P0084"	"4"
"OI12318"	"O02152"	"P0317"	"1"
"OI12319"	"O05678"	"P0629"	"6"
"OI12320"	"O11063"	"P0964"	"1"
"OI12321"	"O03309"	"P0663"	"1"
"OI12322"	"O11471"	"P1556"	"1"
"OI12323"	"O09145"	"P0955"	"1"
"OI12324"	"O01876"	"P1488"	"2"
"OI12325"	"O06601"	"P1500"	"1"
"OI12326"	"O07931"	"P0843"	"2"
"OI12327"	"O08856"	"P0783"	"3"
"OI12328"	"O03460"	"P0710"	"2"
"OI12329"	"O11117"	"P0176"	"3"
"OI12330"	"O08536"	"P1324"	"1"
"OI12331"	"O11410"	"P0578"	"1"
"OI12332"	"O04390"	"P0989"	"1"
"OI12333"	"O10642"	"P0373"	"2"
"OI12334"	"O06534"	"P1283"	"1"
"OI12335"	"O02743"	"P1214"	"1"
"OI12336"	"O08252"	"P0576"	"3"
"OI12337"	"O07773"	"P1634"	"3"
"OI12338"	"O06502"	"P0378"	"1"
"OI12339"	"O03767"	"P1390"	"3"
"OI12340"	"O04143"	"P0716"	"6"
"OI12341"	"O04974"	"P1072"	"1"
"OI12342"	"O06843"	"P0582"	"1"
"OI12343"	"O07795"	"P1291"	"1"
"OI12344"	"O03824"	"P0926"	"4"
"OI12345"	"O04560"	"P0707"	"1"
"OI12346"	"O10327"	"P1031"	"1"
"OI12347"	"O05260"	"P1028"	"2"
"OI12348"	"O08229"	"P0734"	"2"
"OI12349"	"O08285"	"P0901"	"1"
"OI12350"	"O05650"	"P1006"	"1"
"OI12351"	"O07274"	"P0132"	"1"
"OI12352"	"O02236"	"P1006"	"2"
"OI12353"	"O03880"	"P1522"	"2"
"OI12354"	"O06132"	"P0001"	"1"
"OI12355"	"O09698"	"P1396"	"3"
"OI12356"	"O08687"	"P0113"	"2"
"OI12357"	"O08402"	"P1150"	"2"
"OI12358"	"O10685"	"P0022"	"2"
"OI12359"	"O05714"	"P0365"	"4"
"OI12360"	"O07515"	"P0056"	"1"
"OI12361"	"O11493"	"P0602"	"4"
"OI12362"	"O02564"	"P0446"	"1"
"OI12363"	"O00326"	"P1044"	"2"
"OI12364"	"O10678"	"P1288"	"1"
"OI12365"	"O02126"	"P0578"	"1"
"OI12366"	"O07802"	"P1239"	"1"
"OI12367"	"O08028"	"P1283"	"2"
"OI12368"	"O09360"	"P1427"	"2"
"OI12369"	"O11041"	"P0900"	"6"
"OI12370"	"O11451"	"P1568"	"1"
"OI12371"	"O04738"	"P0860"	"1"
"OI12372"	"O04167"	"P1445"	"1"
"OI12373"	"O06301"	"P1451"	"3"
"OI12374"	"O04702"	"P1192"	"5"
"OI12375"	"O02990"	"P0742"	"1"
"OI12376"	"O01932"	"P0705"	"2"
"OI12377"	"O08387"	"P0277"	"3"
"OI12378"	"O07772"	"P0269"	"1"
"OI12379"	"O09877"	"P0333"	"1"
"OI12380"	"O07328"	"P0360"	"1"
"OI12381"	"O03877"	"P1193"	"1"
"OI12382"	"O01852"	"P0826"	"1"
"OI12383"	"O09211"	"P1568"	"2"
"OI12384"	"O06700"	"P0829"	"2"
"OI12385"	"O00081"	"P0675"	"3"
"OI12386"	"O08970"	"P1573"	"1"
"OI12387"	"O11619"	"P0370"	"1"
"OI12388"	"O11412"	"P0215"	"1"
"OI12389"	"O02825"	"P1124"	"1"
"OI12390"	"O11639"	"P1540"	"2"
"OI12391"	"O09117"	"P0111"	"5"
"OI12392"	"O00434"	"P0108"	"2"
"OI12393"	"O07454"	"P1256"	"1"
"OI12394"	"O11315"	"P0192"	"3"
"OI12395"	"O04800"	"P1038"	"9"
"OI12396"	"O00439"	"P0354"	"1"
"OI12397"	"O04836"	"P1449"	"1"
"OI12398"	"O05517"	"P0987"	"1"
"OI12399"	"O00801"	"P1198"	"2"
"OI12400"	"O07146"	"P0720"	"2"
"OI12401"	"O02150"	"P0644"	"3"
"OI12402"	"O07248"	"P0211"	"1"
"OI12403"	"O06839"	"P0252"	"1"
"OI12404"	"O09920"	"P0555"	"1"
"OI12405"	"O04325"	"P0066"	"2"
"OI12406"	"O07415"	"P0390"	"3"
"OI12407"	"O10265"	"P0371"	"1"
"OI12408"	"O02210"	"P0671"	"3"
"OI12409"	"O07156"	"P1388"	"1"
"OI12410"	"O00380"	"P0359"	"2"
"OI12411"	"O05165"	"P0286"	"4"
"OI12412"	"O05410"	"P1232"	"2"
"OI12413"	"O05447"	"P0224"	"2"
"OI12414"	"O06803"	"P1351"	"1"
"OI12415"	"O10476"	"P0712"	"1"
"OI12416"	"O05602"	"P0294"	"4"
"OI12417"	"O08786"	"P0156"	"3"
"OI12418"	"O03668"	"P1236"	"3"
"OI12419"	"O02126"	"P0686"	"3"
"OI12420"	"O02935"	"P0024"	"1"
"OI12421"	"O01936"	"P0805"	"3"
"OI12422"	"O09969"	"P0757"	"5"
"OI12423"	"O03243"	"P0940"	"1"
"OI12424"	"O06546"	"P0447"	"2"
"OI12425"	"O03703"	"P0111"	"4"
"OI12426"	"O10811"	"P0125"	"5"
"OI12427"	"O10518"	"P1151"	"1"
"OI12428"	"O07354"	"P0882"	"1"
"OI12429"	"O07364"	"P0507"	"1"
"OI12430"	"O06050"	"P0200"	"2"
"OI12431"	"O10357"	"P0720"	"8"
"OI12432"	"O09722"	"P0418"	"1"
"OI12433"	"O10901"	"P0222"	"1"
"OI12434"	"O07351"	"P0704"	"1"
"OI12435"	"O11123"	"P0927"	"4"
"OI12436"	"O07362"	"P0734"	"1"
"OI12437"	"O04293"	"P1149"	"2"
"OI12438"	"O08499"	"P0686"	"6"
"OI12439"	"O07833"	"P1044"	"3"
"OI12440"	"O00877"	"P1427"	"2"
"OI12441"	"O07604"	"P0250"	"2"
"OI12442"	"O11040"	"P0706"	"1"
"OI12443"	"O09318"	"P0352"	"1"
"OI12444"	"O06681"	"P1016"	"1"
"OI12445"	"O06260"	"P1539"	"2"
"OI12446"	"O07237"	"P0145"	"2"
"OI12447"	"O10880"	"P0947"	"2"
"OI12448"	"O07489"	"P0481"	"2"
"OI12449"	"O07898"	"P0277"	"5"
"OI12450"	"O03879"	"P0945"	"1"
"OI12451"	"O05694"	"P1330"	"1"
"OI12452"	"O04681"	"P0280"	"1"
"OI12453"	"O08444"	"P0702"	"2"
"OI12454"	"O11046"	"P0011"	"6"
"OI12455"	"O07973"	"P0235"	"2"
"OI12456"	"O08826"	"P0257"	"4"
"OI12457"	"O03218"	"P0159"	"7"
"OI12458"	"O10677"	"P0515"	"2"
"OI12459"	"O09873"	"P0568"	"1"
