"Product_ID"	"Category_ID"	"Product_Name"	"Manufacture_Date"	"Expiry_Date"	"Price"	"GST"	"Stock"	"Rating"
"P0416"	"CAT03"	"Harpic Kitchen Towels"	"2025-11-02"	"2027-10-22"	"900.81"	"12"	"778"	"1.5"
"P0417"	"CAT03"	"Milky Mist Greek Yogurt"	"2025-06-18"	"2026-08-31"	"1357.00"	"18"	"1062"	"4.2"
"P0418"	"CAT03"	"Kwality Walls Cheese Spread 200g"	"2025-01-15"	"2026-04-25"	"755.20"	"5"	"1345"	"1.5"
"P0419"	"CAT02"	"RuggedRoot Women Silk Camisole"	"2025-09-22"	\N	"7875.46"	"12"	"692"	"2.8"
"P0420"	"CAT05"	"Biotique Bio Fruit Whitening Lip Balm 12g"	"2025-01-12"	"2027-01-12"	"175.00"	"12"	"980"	"4.0"
"P0421"	"CAT04"	"Faber Wall Painting"	"2025-04-22"	\N	"17243.19"	"28"	"1203"	"1.3"
"P0422"	"CAT01"	"Xiaomi Prime6547 Smartwatch"	"2025-03-11"	\N	"37765.96"	"5"	"496"	"1.4"
"P0423"	"CAT10"	"SmallRig Universal Phone Rig"	"2025-10-12"	\N	"3500.00"	"18"	"210"	"4.5"
"P0424"	"CAT03"	"Haldiram's Salted Peanuts"	"2025-06-19"	"2026-04-19"	"736.22"	"18"	"89"	"1.8"
"P0425"	"CAT02"	"VistaVibe Men Graphic Hoodie"	"2025-12-04"	\N	"9516.15"	"28"	"819"	"4.7"
"P0426"	"CAT03"	"Amul Taaza Milk 1L"	"2025-02-14"	"2025-02-21"	"68.00"	"0"	"950"	"4.5"
"P0427"	"CAT06"	"Spalding Kettlebell Pro"	"2024-12-19"	\N	"84851.03"	"5"	"414"	"1.3"
"P0428"	"CAT09"	"TrueBasics Vitamin D3 2000 IU"	"2025-09-01"	"2027-08-31"	"449.00"	"18"	"180"	"4.2"
"P0429"	"CAT06"	"Decathlon Compression Tights Ultimate"	"2024-11-11"	\N	"79505.73"	"28"	"1087"	"3.1"
"P0430"	"CAT04"	"DecoArt Wooden Wall Shelf Set"	"2023-09-27"	\N	"2499.00"	"18"	"76"	"4.4"
"P0431"	"CAT05"	"L'Or̩al Paris Casting Cr̬me Gloss Hair Color 87.5g"	"2025-02-10"	"2027-08-10"	"625.00"	"18"	"630"	"4.5"
"P0432"	"CAT07"	"HarperCollins The Alchemist (Hardcover)"	"2025-01-05"	\N	"550.00"	"12"	"600"	"4.8"
"P0433"	"CAT03"	"Amul Kool Badam 200ml"	"2025-03-03"	"2025-04-03"	"30.00"	"12"	"820"	"4.2"
"P0434"	"CAT07"	"Oswaal Karnataka SSLC Question Bank"	"2024-12-20"	\N	"445.00"	"5"	"1100"	"4.3"
"P0435"	"CAT02"	"TrendAura Women Party Gown"	"2025-03-28"	\N	"4899.00"	"5"	"65"	"4.7"
"P0436"	"CAT07"	"Cambridge University Press English Grammar in Use"	"2023-10-10"	\N	"850.00"	"5"	"540"	"4.9"
"P0437"	"CAT02"	"VistaVibe Women Leather Tote Bag"	"2025-12-20"	\N	"11924.18"	"5"	"377"	"2.1"
"P0438"	"CAT03"	"Red Label Soda Water 750ml"	"2025-05-09"	"2026-09-25"	"1199.89"	"18"	"766"	"2.6"
"P0439"	"CAT04"	"Glen Electric Kettle"	"2025-03-22"	\N	"28547.37"	"5"	"763"	"3.0"
"P0440"	"CAT08"	"Mattel Fisher-Price Medical Kit"	"2025-01-07"	\N	"1199.00"	"12"	"620"	"4.7"
"P0441"	"CAT05"	"Garnier Skin Naturals Bright Complete Serum 30ml"	"2025-01-30"	"2027-01-30"	"549.00"	"18"	"920"	"4.4"
"P0442"	"CAT03"	"Red Label Apple Juice 1L"	"2025-05-22"	"2026-04-10"	"35.68"	"18"	"775"	"4.7"
"P0443"	"CAT03"	"Red Label Green Tea 25 Bags"	"2025-03-17"	"2026-10-17"	"362.54"	"18"	"383"	"1.7"
"P0444"	"CAT02"	"TrendAura Women Casual Kurti"	"2025-01-18"	\N	"1299.00"	"12"	"210"	"4.4"
"P0445"	"CAT07"	"Jaico Publishing Think and Grow Rich"	"2023-07-15"	\N	"299.00"	"5"	"1050"	"4.7"
"P0446"	"CAT03"	"Amul Greek Yogurt"	"2025-12-09"	"2026-12-30"	"886.53"	"18"	"856"	"1.3"
"P0447"	"CAT03"	"24 Mantra Toor Dal 500g"	"2025-09-26"	"2027-01-31"	"1342.89"	"12"	"940"	"3.3"
"P0448"	"CAT01"	"Canon Ultra1211 Headphones"	"2024-12-18"	\N	"11680.59"	"28"	"817"	"3.1"
"P0449"	"CAT02"	"KidsZone Cartoon Raincoat"	"2023-09-30"	\N	"999.00"	"18"	"190"	"4.0"
"P0450"	"CAT05"	"Kama Ayurveda Bringadi Intensive Hair Treatment 100ml"	"2025-02-14"	"2027-02-14"	"850.00"	"12"	"490"	"4.7"
"P0451"	"CAT05"	"Sensodyne Repair and Protect Toothpaste 100g"	"2025-01-20"	"2027-01-20"	"235.00"	"12"	"1400"	"4.8"
"P0452"	"CAT03"	"Pepsi Lemonade 500ml"	"2025-11-24"	"2026-11-19"	"564.65"	"5"	"66"	"2.0"
"P0453"	"CAT03"	"Parle Peanut Butter"	"2025-08-12"	"2026-03-30"	"926.06"	"18"	"152"	"3.4"
"P0454"	"CAT10"	"GameSir X2 Pro"	"2025-10-08"	\N	"6500.00"	"18"	"215"	"4.4"
"P0455"	"CAT04"	"Orient Air Fryer"	"2025-09-12"	\N	"24863.23"	"28"	"1099"	"4.8"
"P0456"	"CAT02"	"StreetFlex Marathon Shoes"	"2024-05-09"	\N	"4999.00"	"18"	"60"	"4.8"
"P0457"	"CAT06"	"Reebok Resistance Tube X100"	"2024-10-07"	\N	"34884.54"	"18"	"1270"	"4.6"
"P0458"	"CAT02"	"NovaWear Kids Organic Cotton Romper"	"2024-05-02"	\N	"6094.34"	"18"	"374"	"4.3"
"P0459"	"CAT06"	"Skechers Ankle Support Classic"	"2024-05-10"	\N	"3400.67"	"18"	"815"	"3.1"
"P0460"	"CAT08"	"PlayShifu Plugo Count Math Kit"	"2025-03-01"	\N	"2499.00"	"18"	"210"	"4.8"
"P0461"	"CAT03"	"Patanjali Besan 500g"	"2025-01-10"	"2026-01-20"	"1121.65"	"18"	"21"	"1.1"
"P0462"	"CAT04"	"ChefLine Induction Cooktop 1800W"	"2025-05-11"	\N	"2999.00"	"18"	"95"	"4.3"
"P0463"	"CAT02"	"TinyTrend Men Graphic Hoodie"	"2025-03-22"	\N	"10285.38"	"5"	"169"	"3.9"
"P0464"	"CAT04"	"Havells Coffee Table"	"2024-08-06"	\N	"21498.59"	"5"	"69"	"3.6"
"P0465"	"CAT04"	"Godrej Study Table"	"2024-11-15"	\N	"17731.52"	"5"	"1134"	"1.8"
"P0466"	"CAT04"	"USHA Wall Painting"	"2025-06-22"	\N	"43921.92"	"5"	"427"	"1.2"
"P0467"	"CAT03"	"Britannia Corn Flakes"	"2025-04-16"	"2026-10-15"	"907.54"	"28"	"160"	"2.6"
"P0468"	"CAT07"	"Arihant BITSAT Prep Guide 2025"	"2024-11-28"	\N	"850.00"	"5"	"730"	"4.1"
"P0469"	"CAT06"	"Decathlon Tracksuit Ultimate"	"2024-09-16"	\N	"6981.11"	"12"	"1354"	"4.2"
"P0470"	"CAT03"	"Coke Green Tea 25 Bags"	"2025-08-27"	"2026-12-20"	"925.81"	"28"	"374"	"3.7"
"P0471"	"CAT08"	"LEGO Technic Skid Steer Loader"	"2024-11-05"	\N	"899.00"	"12"	"580"	"4.7"
"P0472"	"CAT07"	"Oxford Advanced Learner's Dictionary 10th Ed"	"2023-11-20"	\N	"899.00"	"12"	"1200"	"4.9"
"P0473"	"CAT02"	"PrimePlush Kids Dinosaur Print Hoodie"	"2024-10-28"	\N	"4388.75"	"5"	"582"	"2.3"
"P0474"	"CAT06"	"Everlast Resistance Tube Series 1"	"2024-05-23"	\N	"76201.79"	"18"	"1351"	"4.6"
"P0475"	"CAT06"	"Adidas Cycling Helmet Stealth"	"2024-01-12"	\N	"81674.40"	"12"	"583"	"1.9"
"P0476"	"CAT08"	"Funskool K'Nex Imagine Building Set"	"2024-11-28"	\N	"1599.00"	"12"	"310"	"4.6"
"P0477"	"CAT05"	"Dove Hair Fall Rescue Conditioner 175ml"	"2025-03-01"	"2027-03-01"	"240.00"	"18"	"860"	"4.5"
"P0478"	"CAT04"	"Green Soul Flower Vase"	"2024-09-20"	\N	"24982.94"	"18"	"449"	"3.4"
"P0479"	"CAT04"	"Borosil Exhaust Fan"	"2024-04-25"	\N	"20992.06"	"12"	"205"	"2.6"
"P0480"	"CAT05"	"Juicy Chemistry Kakadu Plum & Rosehip Face Oil 10ml"	"2025-01-12"	"2026-01-12"	"650.00"	"12"	"180"	"4.7"
"P0481"	"CAT01"	"Logitech Neo5173 Power Bank"	"2025-01-12"	\N	"1107.38"	"5"	"1149"	"2.2"
"P0482"	"CAT05"	"Garnier Color Naturals Black 70ml"	"2025-03-01"	"2027-03-01"	"210.00"	"18"	"1100"	"4.2"
"P0483"	"CAT06"	"Yonex Compression Tights Stealth"	"2024-08-11"	\N	"26037.73"	"18"	"1279"	"2.2"
"P0484"	"CAT04"	"USHA Shoe Rack"	"2024-09-08"	\N	"23544.48"	"5"	"939"	"1.6"
"P0485"	"CAT09"	"GNC Amp Gold Series Whey Protein"	"2025-09-12"	"2027-03-12"	"5999.00"	"18"	"150"	"4.8"
"P0486"	"CAT04"	"Wakefit Pressure Cooker"	"2024-06-26"	\N	"39662.56"	"18"	"1301"	"2.8"
"P0487"	"CAT03"	"Lay's Salted Peanuts"	"2025-03-08"	"2027-01-13"	"498.24"	"5"	"917"	"1.7"
"P0488"	"CAT05"	"Forest Essentials Silkening Shower Wash Mashobra Honey 200ml"	"2025-01-30"	"2026-07-30"	"1325.00"	"12"	"210"	"4.7"
"P0489"	"CAT01"	"CoolBreeze Tower Fan"	"2024-05-25"	\N	"7999.00"	"18"	"130"	"4.1"
"P0490"	"CAT01"	"Apple Air8607 Camera"	"2025-02-24"	\N	"117334.20"	"12"	"284"	"3.8"
"P0491"	"CAT10"	"Skullcandy Jib Wired Earbuds"	"2025-06-14"	\N	"799.00"	"12"	"890"	"3.8"
"P0492"	"CAT09"	"Simply Herbal Green Coffee Beans"	"2026-01-15"	"2027-07-15"	"449.00"	"12"	"1100"	"4.0"
"P0493"	"CAT07"	"Bloomsbury Eat Pray Love"	"2023-10-05"	\N	"450.00"	"12"	"480"	"4.2"
"P0494"	"CAT06"	"Reebok Tennis Ball Prime"	"2024-01-25"	\N	"57427.56"	"28"	"722"	"3.1"
"P0495"	"CAT08"	"Frank Periodic Table Jigsaw Puzzle"	"2024-11-05"	\N	"449.00"	"12"	"880"	"4.5"
"P0496"	"CAT05"	"Wild Stone Ultra Sensual Spray 150ml"	"2025-02-05"	"2028-02-05"	"225.00"	"28"	"1100"	"4.1"
"P0497"	"CAT05"	"Bombay Shaving Company Post Shave Balm 100ml"	"2025-01-05"	"2026-07-05"	"395.00"	"12"	"560"	"4.4"
"P0498"	"CAT02"	"UrbanWeave Men Winter Sweater"	"2024-10-10"	\N	"2799.00"	"5"	"115"	"4.5"
"P0499"	"CAT01"	"Nikon Ultra3519 Power Bank"	"2023-06-22"	\N	"7159.74"	"28"	"571"	"3.2"
"P0500"	"CAT03"	"India Gate Brown Rice 1kg"	"2025-09-25"	"2027-04-22"	"819.17"	"28"	"1364"	"2.4"
"P0501"	"CAT06"	"Nivia Badminton Racket Classic"	"2024-04-23"	\N	"65974.06"	"18"	"120"	"1.6"
"P0502"	"CAT08"	"PlayShifu Orboot AR Globe"	"2025-03-08"	\N	"2999.00"	"12"	"40"	"4.7"
"P0503"	"CAT01"	"Canon X3905 Router"	"2024-07-12"	\N	"14362.46"	"12"	"84"	"3.2"
"P0504"	"CAT06"	"Reach Air Bike Exercise Cycle"	"2025-04-10"	\N	"15999.00"	"18"	"70"	"4.7"
"P0505"	"CAT02"	"ZenithZip Kids Tutu Skirt"	"2024-06-16"	\N	"1015.03"	"18"	"607"	"4.5"
"P0506"	"CAT10"	"Anker PowerLine III USB-C"	"2026-01-12"	\N	"1499.00"	"12"	"1100"	"4.9"
"P0507"	"CAT01"	"Canon Elite6648 Smartwatch"	"2024-07-09"	\N	"45738.69"	"28"	"1440"	"2.6"
"P0508"	"CAT08"	"Hasbro Connect 4 Grid Game"	"2025-01-15"	\N	"699.00"	"12"	"1400"	"4.6"
"P0509"	"CAT06"	"USI Universal Weight Plates 10kg Pair"	"2023-07-29"	\N	"3499.00"	"18"	"130"	"4.5"
"P0510"	"CAT05"	"Vichy Mineral 89 Booster 50ml"	"2024-12-15"	"2026-12-15"	"2350.00"	"18"	"190"	"4.8"
"P0511"	"CAT04"	"Wonderchef Bookshelf"	"2024-02-25"	\N	"21381.07"	"12"	"146"	"2.3"
"P0512"	"CAT04"	"Sunflame Mixer Grinder"	"2024-11-08"	\N	"30471.75"	"28"	"1429"	"4.6"
"P0513"	"CAT03"	"Daawat Kabuli Chana 500g"	"2025-12-11"	"2027-06-22"	"926.74"	"12"	"37"	"3.2"
"P0514"	"CAT01"	"WashMate Front Load 7kg"	"2024-12-20"	\N	"32999.00"	"18"	"40"	"4.4"
"P0515"	"CAT06"	"Spalding Foam Roller X100"	"2024-05-05"	\N	"80414.90"	"5"	"394"	"1.2"
"P0516"	"CAT02"	"ActiveCore Men Gym Tank"	"2024-09-14"	\N	"699.00"	"5"	"240"	"3.9"
"P0517"	"CAT09"	"Fast&Up Reload Effervescent Electrolytes"	"2025-09-03"	"2027-09-02"	"699.00"	"18"	"140"	"4.4"
"P0518"	"CAT10"	"DailyObjects Clear Case (OnePlus 12)"	"2025-01-30"	\N	"999.00"	"18"	"55"	"4.2"
"P0519"	"CAT04"	"Borosil Air Fryer"	"2024-10-16"	\N	"33735.68"	"5"	"1354"	"2.3"
"P0520"	"CAT04"	"Prestige Insulated Flask"	"2024-08-02"	\N	"35927.74"	"18"	"273"	"1.1"
"P0521"	"CAT03"	"Mother Dairy Paneer 200g"	"2025-03-01"	"2025-04-01"	"95.00"	"5"	"640"	"4.3"
"P0522"	"CAT03"	"Lay's Cream Biscuits"	"2025-10-17"	"2027-10-05"	"1441.36"	"28"	"513"	"4.4"
"P0523"	"CAT05"	"Innisfree Green Tea Seed Serum 80ml"	"2025-02-15"	"2027-02-15"	"2100.00"	"18"	"340"	"4.8"
"P0524"	"CAT09"	"Isopure Low Carb Protein Powder"	"2025-09-05"	"2027-03-05"	"6200.00"	"18"	"200"	"4.6"
"P0525"	"CAT02"	"SturdyStep Men Wool Scarf"	"2025-03-23"	\N	"10606.73"	"18"	"959"	"1.3"
"P0526"	"CAT05"	"Lakm̩ 9to5 Primer + Matte Powder Foundation 9g"	"2025-02-05"	"2028-02-05"	"575.00"	"18"	"810"	"4.5"
"P0527"	"CAT04"	"Nilkamal Wall Clock"	"2025-03-11"	\N	"43242.40"	"18"	"1096"	"3.4"
"P0528"	"CAT01"	"Microsoft Prime6421 Smartwatch"	"2023-12-22"	\N	"4340.54"	"12"	"858"	"2.8"
"P0529"	"CAT03"	"Sunfeast Muesli 500g"	"2025-12-26"	"2027-12-17"	"651.93"	"5"	"1023"	"4.5"
"P0530"	"CAT10"	"Google USB-C Earbuds"	"2025-11-20"	\N	"2400.00"	"18"	"520"	"4.3"
"P0531"	"CAT01"	"Xiaomi Z1699 Television"	"2023-04-19"	\N	"51432.76"	"28"	"434"	"3.3"
"P0532"	"CAT03"	"India Gate Basmati Rice 1kg"	"2025-01-11"	"2025-09-18"	"493.12"	"18"	"411"	"3.7"
"P0533"	"CAT08"	"Skillmatics Guess in 10: Animal Planet"	"2024-10-15"	\N	"499.00"	"12"	"1200"	"4.6"
"P0534"	"CAT02"	"IronTread Women Bohemian Blouse"	"2024-01-18"	\N	"8216.04"	"18"	"478"	"4.4"
"P0535"	"CAT05"	"Park Avenue Eau De Parfum Euphoria 100ml"	"2024-12-15"	"2027-12-15"	"850.00"	"28"	"620"	"4.2"
"P0536"	"CAT03"	"Nescafe Instant Coffee 50g"	"2025-11-15"	"2026-06-28"	"741.70"	"5"	"421"	"2.8"
"P0537"	"CAT10"	"DJI Osmo Mobile 6"	"2025-11-30"	\N	"13990.00"	"28"	"140"	"4.8"
"P0538"	"CAT05"	"Dove Intense Repair Conditioner 300ml"	"2024-12-22"	"2026-12-21"	"425.00"	"18"	"170"	"4.3"
"P0539"	"CAT06"	"Everlast Tracksuit Advance"	"2024-11-27"	\N	"39508.80"	"5"	"512"	"4.3"
"P0540"	"CAT08"	"LEGO Minecraft The Swamp Adventure"	"2025-01-03"	\N	"999.00"	"12"	"680"	"4.7"
"P0541"	"CAT04"	"KitchenElite Toaster 2 Slice"	"2024-09-05"	\N	"1499.00"	"18"	"110"	"4.2"
"P0542"	"CAT07"	"Hachette India Steve Jobs by Walter Isaacson"	"2023-12-15"	\N	"799.00"	"28"	"340"	"4.8"
"P0543"	"CAT03"	"Comfort Kitchen Towels"	"2025-02-01"	"2025-10-19"	"764.43"	"18"	"305"	"2.4"
"P0544"	"CAT09"	"HealthVeda Organics Curcumin with Piperine"	"2026-02-08"	"2028-02-08"	"599.00"	"12"	"740"	"4.4"
"P0545"	"CAT06"	"PowerMax Gym Bag Ultimate"	"2024-12-19"	\N	"55423.10"	"12"	"1385"	"3.3"
"P0546"	"CAT01"	"Xiaomi Elite5144 Keyboard"	"2023-10-22"	\N	"9304.16"	"12"	"1468"	"2.9"
"P0547"	"CAT02"	"PeakPace Women Leather Tote Bag"	"2025-07-20"	\N	"3778.56"	"28"	"883"	"1.9"
"P0548"	"CAT02"	"SturdyStep Women Cashmere Sweater"	"2024-09-19"	\N	"10311.07"	"28"	"1391"	"3.3"
"P0549"	"CAT10"	"Sony WI-C100 Wireless Headphones"	"2025-09-25"	\N	"2490.00"	"18"	"1240"	"4.1"
"P0550"	"CAT08"	"Melissa & Doug Magnetic Human Body"	"2025-01-05"	\N	"1199.00"	"12"	"290"	"4.7"
"P0551"	"CAT06"	"Decathlon Skipping Rope Series 1"	"2024-11-19"	\N	"80537.55"	"5"	"497"	"4.7"
"P0552"	"CAT01"	"HeatWave Induction Cooktop"	"2023-12-02"	\N	"2999.00"	"18"	"140"	"4.2"
"P0553"	"CAT01"	"Whirlpool Pro442 Mouse"	"2023-09-16"	\N	"3762.88"	"18"	"1350"	"3.8"
"P0554"	"CAT02"	"RuggedRoot Men Linen Blazer"	"2025-08-03"	\N	"9639.27"	"12"	"263"	"1.3"
"P0555"	"CAT07"	"Penguin To Kill a Mockingbird (Special Edition)"	"2024-05-10"	\N	"499.00"	"18"	"340"	"4.7"
"P0556"	"CAT10"	"Samsung 25W Super Fast Charger"	"2025-01-05"	\N	"1299.00"	"18"	"60"	"4.6"
"P0557"	"CAT03"	"Tata Sampann Chana Dal 1kg"	"2025-02-09"	"2026-02-09"	"125.00"	"5"	"610"	"4.3"
"P0558"	"CAT04"	"Philips Pressure Cooker"	"2025-06-13"	\N	"26637.24"	"18"	"469"	"1.1"
"P0559"	"CAT04"	"Kent Bookshelf"	"2025-05-25"	\N	"24675.14"	"28"	"190"	"1.0"
"P0560"	"CAT03"	"Haldiram's Cream Biscuits"	"2025-05-11"	"2026-07-03"	"758.52"	"18"	"119"	"1.5"
"P0561"	"CAT09"	"MuscleBlaze High Protein Muesli"	"2026-01-20"	"2026-10-20"	"549.00"	"5"	"980"	"4.5"
"P0562"	"CAT08"	"Skillmatics I Can Write Creative Pack"	"2025-03-01"	\N	"599.00"	"12"	"850"	"4.5"
"P0563"	"CAT06"	"PowerMax Boxing Gloves Ultimate"	"2024-05-02"	\N	"42099.33"	"5"	"732"	"4.8"
"P0564"	"CAT04"	"Cello Dining Chair"	"2025-09-02"	\N	"43555.66"	"12"	"144"	"1.6"
"P0565"	"CAT03"	"Pril Kitchen Towels"	"2025-03-19"	"2026-03-18"	"874.82"	"12"	"511"	"4.6"
"P0566"	"CAT01"	"Dell Plus3469 Refrigerator"	"2024-07-21"	\N	"20630.72"	"12"	"1010"	"4.2"
"P0567"	"CAT03"	"Paper Boat Instant Coffee 50g"	"2025-11-26"	"2027-01-03"	"856.33"	"28"	"1196"	"3.3"
"P0568"	"CAT06"	"Nivia Weight Lifting Belt Stealth"	"2024-10-28"	\N	"71543.57"	"18"	"780"	"3.9"
"P0569"	"CAT09"	"Gat Sport Nitraflex Pre-Workout"	"2025-11-15"	"2027-05-15"	"3500.00"	"28"	"150"	"4.6"
"P0570"	"CAT05"	"Dermavive Hydra Cleanser 120ml"	"2025-01-18"	"2027-01-18"	"850.00"	"18"	"440"	"4.5"
"P0571"	"CAT05"	"WOW Apple Cider Vinegar Shampoo 300ml"	"2025-03-03"	"2027-03-02"	"649.00"	"18"	"135"	"4.3"
"P0572"	"CAT09"	"Amway Nutrilite Cal Mag D Plus"	"2026-01-22"	"2028-01-22"	"890.00"	"12"	"560"	"4.7"
"P0573"	"CAT05"	"Vaseline Aloe Fresh Body Gel 150ml"	"2025-01-25"	"2027-07-25"	"220.00"	"18"	"940"	"4.4"
"P0574"	"CAT06"	"Cosco Football Series 1"	"2024-03-11"	\N	"47493.59"	"12"	"20"	"1.9"
"P0575"	"CAT03"	"Pepsi Energy Drink 250ml"	"2025-02-05"	"2026-07-06"	"174.03"	"18"	"718"	"3.8"
"P0576"	"CAT09"	"Nutrabay Pure Creatine Monohydrate"	"2026-03-01"	"2028-09-01"	"799.00"	"18"	"1450"	"4.4"
"P0577"	"CAT08"	"Hot Wheels Track Builder Starter Kit"	"2025-03-20"	\N	"1599.00"	"12"	"90"	"4.5"
"P0578"	"CAT10"	"Nomad Modern Leather Case (S24)"	"2025-12-10"	\N	"4500.00"	"12"	"125"	"4.8"
"P0579"	"CAT01"	"OnePlus Elite2858 Camera"	"2023-04-22"	\N	"447917.60"	"12"	"1209"	"3.0"
"P0580"	"CAT01"	"Asus Ultra2995 Router"	"2023-04-24"	\N	"13579.55"	"18"	"1218"	"2.4"
"P0581"	"CAT01"	"Dell Ultra1909 Power Bank"	"2025-01-29"	\N	"3565.00"	"5"	"885"	"4.2"
"P0582"	"CAT09"	"MuscleTech Mass Tech Extreme 2000"	"2025-11-20"	"2027-05-20"	"5400.00"	"18"	"180"	"4.6"
"P0583"	"CAT02"	"TinyTrend Kids Fleece Pajama Set"	"2024-07-08"	\N	"3938.75"	"12"	"557"	"4.4"
"P0584"	"CAT03"	"Bingo Corn Flakes"	"2025-03-02"	"2025-09-05"	"368.23"	"28"	"287"	"2.1"
"P0585"	"CAT10"	"Stuffcool Napoleon PD65W"	"2025-08-12"	\N	"2999.00"	"18"	"540"	"4.5"
"P0586"	"CAT03"	"Haldiram's Oats 500g"	"2025-12-23"	"2026-09-17"	"1351.99"	"28"	"1308"	"4.8"
"P0587"	"CAT02"	"VogueTrail Silk Dupatta"	"2025-01-09"	\N	"799.00"	"5"	"250"	"4.1"
"P0588"	"CAT04"	"Godrej Mattress"	"2024-11-28"	\N	"10369.16"	"5"	"609"	"4.2"
"P0589"	"CAT07"	"Hachette India UPSC Prelims 2025 Complete Set"	"2025-02-17"	\N	"1400.00"	"0"	"110"	"4.7"
"P0590"	"CAT03"	"Dettol Dishwash Bar"	"2025-10-21"	"2027-06-28"	"1390.30"	"28"	"98"	"1.1"
"P0591"	"CAT01"	"Lenovo Plus4267 Washing Machine"	"2024-11-17"	\N	"21206.76"	"28"	"380"	"4.8"
"P0592"	"CAT03"	"Lifebuoy Garbage Bags"	"2025-01-19"	"2026-09-05"	"1153.80"	"28"	"464"	"2.3"
"P0593"	"CAT02"	"ActiveCore Sports Track Pants"	"2023-09-22"	\N	"1799.00"	"12"	"200"	"4.3"
"P0594"	"CAT02"	"PrimePlush Kids Velcro Sandals"	"2025-02-22"	\N	"7464.07"	"28"	"768"	"4.6"
"P0595"	"CAT10"	"Mous Limitless 5.0 (Pixel 8)"	"2026-01-20"	\N	"4800.00"	"12"	"90"	"4.9"
"P0596"	"CAT03"	"Epigamia Greek Yogurt 400g"	"2025-02-18"	"2025-03-18"	"85.00"	"5"	"610"	"4.4"
"P0597"	"CAT08"	"LEGO Speed Champions Ferrari F8"	"2024-12-22"	\N	"1999.00"	"12"	"410"	"4.9"
"P0598"	"CAT07"	"Simon & Schuster It Ends With Us"	"2024-09-14"	\N	"499.00"	"12"	"870"	"4.4"
"P0599"	"CAT03"	"Aashirvaad Kabuli Chana 500g"	"2025-09-20"	"2026-04-10"	"1349.00"	"12"	"726"	"4.8"
"P0600"	"CAT03"	"Daawat Soji 500g"	"2025-01-04"	"2026-07-15"	"1364.19"	"5"	"333"	"4.8"
"P0601"	"CAT03"	"Kurkure Potato Chips"	"2025-01-16"	"2025-12-23"	"1292.34"	"5"	"694"	"3.9"
"P0602"	"CAT02"	"RuggedRoot Men Slim Fit Chinos"	"2025-10-12"	\N	"534.88"	"18"	"932"	"1.8"
"P0603"	"CAT10"	"Mi 10000mAh Power Bank 3i"	"2025-01-20"	\N	"1199.00"	"18"	"95"	"4.4"
"P0604"	"CAT02"	"NovaWear Men Polo Shirt"	"2024-03-06"	\N	"6450.53"	"28"	"717"	"1.0"
"P0605"	"CAT01"	"Asus X8000 Keyboard"	"2024-03-01"	\N	"10421.18"	"18"	"173"	"1.4"
"P0606"	"CAT01"	"AeroCool Window AC 1 Ton"	"2024-08-15"	\N	"27999.00"	"28"	"75"	"4.1"
"P0607"	"CAT03"	"Bingo Potato Chips"	"2025-09-25"	"2026-12-12"	"319.51"	"12"	"711"	"3.4"
"P0608"	"CAT10"	"Zagg InvisibleShield (S23 Ultra)"	"2025-04-15"	\N	"1999.00"	"5"	"220"	"4.3"
"P0609"	"CAT02"	"NovaWear Kids Quilted Winter Coat"	"2025-10-10"	\N	"1449.41"	"28"	"164"	"3.4"
"P0610"	"CAT02"	"VistaVibe Men Cargo Shorts"	"2024-08-07"	\N	"7492.16"	"5"	"1138"	"2.4"
"P0611"	"CAT01"	"Microsoft Neo920 Air Conditioner"	"2023-05-11"	\N	"47247.28"	"18"	"124"	"1.8"
"P0612"	"CAT01"	"DigiSnap 24MP DSLR Camera"	"2025-03-30"	\N	"45999.00"	"18"	"22"	"4.7"
"P0613"	"CAT03"	"Tata Salt Lite 1kg"	"2025-02-07"	"2027-02-07"	"35.00"	"5"	"910"	"4.2"
"P0614"	"CAT02"	"EleganceEdge Kids Quilted Winter Coat"	"2025-11-13"	\N	"5264.03"	"12"	"131"	"4.5"
"P0615"	"CAT09"	"Plix Olena Plant Protein (Cafe Mocha)"	"2026-01-30"	"2027-07-30"	"1350.00"	"18"	"520"	"4.4"
"P0616"	"CAT02"	"LittleLegends Men Cargo Shorts"	"2025-04-01"	\N	"10438.75"	"12"	"1247"	"1.5"
"P0617"	"CAT01"	"Lenovo Z7768 Air Conditioner"	"2024-03-03"	\N	"54145.34"	"12"	"310"	"1.5"
"P0618"	"CAT06"	"Aurion Pull-up Bar Series 1"	"2024-02-23"	\N	"20844.25"	"5"	"1245"	"2.7"
"P0619"	"CAT03"	"Frooti Soda Water 750ml"	"2025-03-24"	"2026-06-11"	"904.96"	"28"	"1106"	"1.9"
"P0620"	"CAT07"	"Hachette India Sapiens: A Brief History of Humankind"	"2024-04-12"	\N	"599.00"	"28"	"420"	"4.9"
"P0621"	"CAT03"	"Bingo Masala Munch"	"2025-02-25"	"2026-05-29"	"733.11"	"18"	"505"	"1.3"
"P0622"	"CAT03"	"24 Mantra Brown Rice 1kg"	"2025-10-22"	"2027-09-23"	"1344.69"	"18"	"1272"	"4.5"
"P0623"	"CAT06"	"Under Armour Badminton Racket Elite"	"2024-01-18"	\N	"11227.95"	"12"	"748"	"5.0"
