"Payment_ID","Order_ID","Payment_Code","Payment_Method","Total_Amount","Payment_Status"
"P3586","O03586","TX19017556","Card","47612.99","Pending"
"P3587","O03587","TX96767704","Card","109549.12","Completed"
"P3588","O03588","TX45132299","Net Banking","26244.75","Completed"
"P3589","O03589","TX95697887","Card","588.82","Completed"
"P359","O00359","TX91825182","UPI","15213.42","Completed"
"P3590","O03590","TX6621544","UPI","297647.80","Completed"
"P3591","O03591","TX88407852","UPI","102122.91","Refunded"
"P3592","O03592","TX20840513","Card","3857.57","Failed"
"P3593","O03593","TX29729444","UPI","6496.00","Completed"
"P3594","O03594","TX87146597","UPI","22579.12","Completed"
"P3595","O03595","TX78548898","UPI","4460.96","Completed"
"P3596","O03596","TX94787127","UPI","2394.00","Completed"
"P3597","O03597","TX38791243","Net Banking","168.00","Completed"
"P3598","O03598","TX58654095","Cash","5765.33","Completed"
"P3599","O03599","TX37778599","UPI","93525.56","Completed"
"P36","O00036","TX81905506","Card","101477.64","Pending"
"P360","O00360","TX51280666","UPI","170866.82","Completed"
"P3600","O03600","TX3314821","Cash","1168.20","Pending"
"P3601","O03601","TX81788293","UPI","3718.39","Completed"
"P3602","O03602","TX81448965","UPI","12151.64","Completed"
"P3603","O03603","TX76465792","Card","8491.28","Completed"
"P3604","O03604","TX77256051","Card","3881.02","Completed"
"P3605","O03605","TX15478126","UPI","1363.95","Failed"
"P3606","O03606","TX67625460","UPI","51700.39","Completed"
"P3607","O03607","TX78039024","UPI","44842.59","Completed"
"P3608","O03608","TX73277462","Card","258.47","Completed"
"P3609","O03609","TX21123182","UPI","109954.05","Completed"
"P361","O00361","TX21249804","UPI","89951.61","Completed"
"P3610","O03610","TX53396175","Card","12740.81","Failed"
"P3611","O03611","TX49552377","UPI","113556.33","Completed"
"P3612","O03612","TX75502976","UPI","4089.00","Pending"
"P3613","O03613","TX23730928","Card","40457.86","Completed"
"P3614","O03614","TX17793766","Card","20155.52","Completed"
"P3615","O03615","TX55496061","UPI","86591.76","Completed"
"P3616","O03616","TX44530370","Card","101222.48","Completed"
"P3617","O03617","TX15005415","UPI","63660.61","Completed"
"P3618","O03618","TX92291855","UPI","290.45","Completed"
"P3619","O03619","TX51297753","Net Banking","7621.01","Refunded"
"P362","O00362","TX77988018","UPI","7597.20","Completed"
"P3620","O03620","TX42225776","UPI","2462.88","Completed"
"P3621","O03621","TX24434672","Net Banking","6016.15","Completed"
"P3622","O03622","TX52473710","UPI","1199.09","Failed"
"P3623","O03623","TX74073846","Cash","675553.71","Failed"
"P3624","O03624","TX27575025","Card","188605.57","Pending"
"P3625","O03625","TX56864181","Net Banking","369050.49","Completed"
"P3626","O03626","TX95084229","UPI","2478.00","Completed"
"P3627","O03627","TX79928129","UPI","8730.82","Pending"
"P3628","O03628","TX1390286","UPI","113958.59","Completed"
"P3629","O03629","TX29457419","Net Banking","75123.07","Completed"
"P363","O00363","TX77014546","UPI","10479.90","Completed"
"P3630","O03630","TX81632850","UPI","55922.47","Completed"
"P3631","O03631","TX39458625","Cash","1096.85","Pending"
"P3632","O03632","TX75815018","UPI","12270.25","Completed"
"P3633","O03633","TX96120259","Net Banking","8968.00","Completed"
"P3634","O03634","TX73172023","Card","284652.03","Completed"
"P3635","O03635","TX16121682","Card","19870.07","Failed"
"P3636","O03636","TX58339724","UPI","504348.95","Refunded"
"P3637","O03637","TX43266793","UPI","115742.88","Completed"
"P3638","O03638","TX89957888","Cash","138563.74","Pending"
"P3639","O03639","TX55715593","UPI","4165.00","Completed"
"P364","O00364","TX5147279","Net Banking","73096.56","Completed"
"P3640","O03640","TX69435608","UPI","4947.74","Completed"
"P3641","O03641","TX77229913","Net Banking","2712.82","Completed"
"P3642","O03642","TX4406888","UPI","6718.88","Completed"
"P3643","O03643","TX9484410","UPI","44471.08","Completed"
"P3644","O03644","TX57932676","Card","35873.30","Completed"
"P3645","O03645","TX670787","UPI","2800.00","Completed"
"P3646","O03646","TX16094023","UPI","1664.00","Completed"
"P3647","O03647","TX98205787","UPI","330.40","Completed"
"P3648","O03648","TX38913429","UPI","45133.90","Failed"
"P3649","O03649","TX93017131","UPI","70195.30","Refunded"
"P365","O00365","TX70424608","UPI","7253.82","Completed"
"P3650","O03650","TX63495496","UPI","413466.82","Completed"
"P3651","O03651","TX115090","Card","72390.86","Pending"
"P3652","O03652","TX55162785","Cash","10543.13","Completed"
"P3653","O03653","TX68260962","Net Banking","146099.78","Pending"
"P3654","O03654","TX98760563","UPI","56928.13","Completed"
"P3655","O03655","TX11631152","UPI","46266.62","Completed"
"P3656","O03656","TX55109420","Cash","2174.72","Pending"
"P3657","O03657","TX82372312","UPI","33708.59","Completed"
"P3658","O03658","TX89004402","UPI","73682.25","Completed"
"P3659","O03659","TX86587484","UPI","140288.36","Failed"
"P366","O00366","TX37087347","UPI","8055.04","Refunded"
"P3660","O03660","TX87713228","Card","330556.94","Refunded"
"P3661","O03661","TX2136150","UPI","151.20","Refunded"
"P3662","O03662","TX10445838","Card","142060.94","Completed"
"P3663","O03663","TX7035895","Net Banking","19544.34","Completed"
"P3664","O03664","TX37898153","Net Banking","33037.64","Completed"
"P3665","O03665","TX27395535","Card","157482.36","Completed"
"P3666","O03666","TX70170830","UPI","17110.00","Completed"
"P3667","O03667","TX76677876","Net Banking","28028.49","Refunded"
"P3668","O03668","TX64899163","Cash","25754.20","Failed"
"P3669","O03669","TX79484822","UPI","37554.68","Completed"
"P367","O00367","TX13511435","Card","941.64","Completed"
"P3670","O03670","TX24384616","UPI","8738.95","Completed"
"P3671","O03671","TX56592273","Net Banking","140597.39","Completed"
"P3672","O03672","TX60286664","Card","1652.80","Completed"
"P3673","O03673","TX30062529","Card","1573.95","Completed"
"P3674","O03674","TX61722482","UPI","3173.47","Completed"
"P3675","O03675","TX82166143","UPI","40143.46","Pending"
"P3676","O03676","TX12451220","UPI","11262.14","Completed"
"P3677","O03677","TX46604201","UPI","49198.72","Completed"
"P3678","O03678","TX85521104","Net Banking","51812.48","Completed"
"P3679","O03679","TX9998934","UPI","9050.37","Completed"
"P368","O00368","TX60641635","UPI","4245.76","Pending"
"P3680","O03680","TX49975896","UPI","278658.81","Completed"
"P3681","O03681","TX73491482","Cash","317344.23","Completed"
"P3682","O03682","TX59909512","Net Banking","6490.00","Completed"
"P3683","O03683","TX44038391","UPI","67101.37","Completed"
"P3684","O03684","TX37593187","UPI","165293.59","Refunded"
"P3685","O03685","TX50934282","Card","1121.00","Completed"
"P3686","O03686","TX81160668","Card","21897.89","Completed"
"P3687","O03687","TX81319917","Card","1073.55","Completed"
"P3688","O03688","TX15317903","UPI","88.50","Completed"
"P3689","O03689","TX97888800","UPI","87265.76","Completed"
"P369","O00369","TX2665838","UPI","21162.59","Completed"
"P3690","O03690","TX97951779","Net Banking","9521.45","Completed"
"P3691","O03691","TX99419356","UPI","2885.51","Completed"
"P3692","O03692","TX3867013","Net Banking","5269.69","Completed"
"P3693","O03693","TX49684867","UPI","1406.78","Failed"
"P3694","O03694","TX32013401","Net Banking","5447.85","Pending"
"P3695","O03695","TX80092466","Card","4881.36","Completed"
"P3696","O03696","TX47621927","Card","9230.89","Completed"
"P3697","O03697","TX46251938","Card","279763.91","Completed"
"P3698","O03698","TX44104509","Card","4484.00","Completed"
"P3699","O03699","TX26562653","UPI","105182.15","Completed"
"P37","O00037","TX43062222","Net Banking","18749.89","Completed"
"P370","O00370","TX33469739","UPI","134445.43","Completed"
"P3700","O03700","TX30158242","UPI","1501.70","Completed"
"P3701","O03701","TX12633737","Net Banking","14450.93","Completed"
"P3702","O03702","TX49332663","Net Banking","68.04","Completed"
"P3703","O03703","TX85531752","UPI","7578.88","Completed"
"P3704","O03704","TX76762491","UPI","109653.25","Completed"
"P3705","O03705","TX59907454","Net Banking","122717.64","Completed"
"P3706","O03706","TX10545491","UPI","4718.82","Completed"
"P3707","O03707","TX29227017","UPI","1356.96","Completed"
"P3708","O03708","TX53375025","UPI","5029.92","Completed"
"P3709","O03709","TX61674094","Card","12929.31","Completed"
"P371","O00371","TX31664129","UPI","1258.95","Completed"
"P3710","O03710","TX28851709","Net Banking","7660.93","Completed"
"P3711","O03711","TX87660662","UPI","947.70","Refunded"
"P3712","O03712","TX82042596","UPI","9673.11","Completed"
"P3713","O03713","TX28962378","UPI","18479.80","Failed"
"P3714","O03714","TX6286930","Card","436.80","Completed"
"P3715","O03715","TX46766661","Card","151955.45","Completed"
"P3716","O03716","TX19233818","Cash","30815.57","Pending"
"P3717","O03717","TX14689408","Cash","767.00","Completed"
"P3718","O03718","TX77221556","UPI","10030.00","Completed"
"P3719","O03719","TX44192748","Net Banking","122193.11","Completed"
"P372","O00372","TX51633294","UPI","2948.82","Completed"
"P3720","O03720","TX85265186","Cash","454.30","Completed"
"P3721","O03721","TX27747041","UPI","135887.01","Refunded"
"P3722","O03722","TX92315086","Card","16610.42","Failed"
"P3723","O03723","TX1263853","Card","4591.49","Pending"
"P3724","O03724","TX90604869","UPI","706.82","Completed"
"P3725","O03725","TX26333752","Net Banking","230998.99","Pending"
"P3726","O03726","TX91653172","UPI","13853.72","Completed"
"P3727","O03727","TX26996484","Cash","1323.45","Pending"
"P3728","O03728","TX77965987","Cash","40977.81","Completed"
"P3729","O03729","TX90327484","UPI","1687.40","Completed"
"P373","O00373","TX38931670","Net Banking","13610.36","Completed"
"P3730","O03730","TX22160819","Net Banking","189067.09","Completed"
"P3731","O03731","TX18031871","UPI","19671.70","Pending"
"P3732","O03732","TX87870697","Net Banking","947.99","Completed"
"P3733","O03733","TX43295818","UPI","36430.67","Refunded"
"P3734","O03734","TX38467149","UPI","83537.07","Completed"
"P3735","O03735","TX56968933","Card","214163.97","Completed"
"P3736","O03736","TX59760847","Card","470.82","Completed"
"P3737","O03737","TX6165574","UPI","14145.64","Completed"
"P3738","O03738","TX76104160","UPI","7789.47","Completed"
"P3739","O03739","TX80816434","UPI","99182.43","Completed"
"P374","O00374","TX56760711","Card","12821.18","Pending"
"P3740","O03740","TX750577","Net Banking","9582.40","Refunded"
"P3741","O03741","TX16624669","Card","222372.13","Completed"
"P3742","O03742","TX1253973","UPI","680406.75","Completed"
"P3743","O03743","TX51146981","Card","5038.88","Completed"
"P3744","O03744","TX89760694","UPI","1500.80","Completed"
"P3745","O03745","TX41004948","Card","81650.97","Completed"
"P3746","O03746","TX22216062","Card","10024.28","Pending"
"P3747","O03747","TX8023757","Net Banking","141509.19","Completed"
"P3748","O03748","TX36044258","UPI","32864.50","Completed"
"P3749","O03749","TX38695391","Net Banking","35087.75","Completed"
"P375","O00375","TX31036150","Net Banking","141.60","Refunded"
"P3750","O03750","TX94348017","UPI","800.78","Completed"
"P3751","O03751","TX30884234","UPI","73817.36","Completed"
"P3752","O03752","TX78007271","Net Banking","126481.44","Completed"
"P3753","O03753","TX13060912","Card","2595.32","Completed"
"P3754","O03754","TX62440407","Card","7080.75","Refunded"
"P3755","O03755","TX61303318","UPI","58010.28","Failed"
"P3756","O03756","TX90747975","Cash","14171.27","Completed"
"P3757","O03757","TX97392781","UPI","2762.50","Completed"
"P3758","O03758","TX62318356","UPI","18238.15","Completed"
"P3759","O03759","TX64921712","UPI","8512.53","Completed"
"P376","O00376","TX42298148","Cash","2126.88","Completed"
"P3760","O03760","TX68882716","UPI","212.80","Completed"
"P3761","O03761","TX79592420","UPI","2077.14","Completed"
"P3762","O03762","TX46919440","UPI","970.19","Completed"
"P3763","O03763","TX22813521","Cash","176369.47","Completed"
"P3764","O03764","TX64995905","Card","18342.55","Refunded"
"P3765","O03765","TX65091155","UPI","135698.05","Completed"
"P3766","O03766","TX11179597","Cash","3776.00","Completed"
"P3767","O03767","TX46180473","UPI","89112.68","Completed"
"P3768","O03768","TX93446166","UPI","50738.82","Completed"
"P3769","O03769","TX13934258","Cash","8058.09","Pending"
"P377","O00377","TX92928954","Net Banking","43981.62","Pending"
"P3770","O03770","TX64765729","UPI","13282.13","Completed"
"P3771","O03771","TX2498310","UPI","70998.73","Completed"
"P3772","O03772","TX54280187","UPI","6903.55","Completed"
"P3773","O03773","TX65008427","UPI","38944.42","Completed"
"P3774","O03774","TX42025748","Cash","30230.52","Completed"
"P3775","O03775","TX26104290","Card","824.82","Refunded"
"P3776","O03776","TX92650483","UPI","466956.41","Completed"
"P3777","O03777","TX78067564","Net Banking","99374.68","Completed"
"P3778","O03778","TX44483783","UPI","2404.31","Completed"
"P3779","O03779","TX61702925","Net Banking","340.96","Completed"
"P378","O00378","TX40340066","UPI","50830.17","Completed"
"P3780","O03780","TX85402629","Cash","3963.80","Completed"
"P3781","O03781","TX82512599","UPI","1571.68","Completed"
"P3782","O03782","TX82790372","UPI","53211.13","Completed"
"P3783","O03783","TX55380478","UPI","52423.59","Failed"
"P3784","O03784","TX38392224","UPI","6967.81","Completed"
"P3785","O03785","TX20806787","UPI","6360.80","Completed"
"P3786","O03786","TX22244456","UPI","4718.82","Completed"
"P3787","O03787","TX64456865","Net Banking","3422.00","Pending"
"P3788","O03788","TX85611237","UPI","33685.65","Completed"
"P3789","O03789","TX13958745","Net Banking","6173.21","Completed"
"P379","O00379","TX14595576","UPI","13895.61","Failed"
"P3790","O03790","TX38836021","UPI","2796.80","Completed"
"P3791","O03791","TX4867060","Cash","5116.31","Refunded"
"P3792","O03792","TX4348006","Card","7015.99","Completed"
"P3793","O03793","TX56681252","Card","10867.37","Failed"
"P3794","O03794","TX61215262","UPI","71517.32","Completed"
"P3795","O03795","TX92752242","UPI","28011.28","Completed"
"P3796","O03796","TX99374674","Card","97101.91","Completed"
"P3797","O03797","TX70634647","UPI","1809.07","Completed"
"P3798","O03798","TX8076202","Card","8626.64","Completed"
"P3799","O03799","TX65554312","Card","5457.58","Completed"
"P38","O00038","TX71699486","UPI","1534.00","Completed"
"P380","O00380","TX85381356","UPI","1712.53","Completed"
"P3800","O03800","TX63550344","UPI","24046.88","Completed"
"P3801","O03801","TX5589396","Card","1019.55","Completed"
"P3802","O03802","TX30149709","Card","3595.70","Completed"
"P3803","O03803","TX87145596","UPI","40146.37","Completed"
"P3804","O03804","TX92247798","Card","14329.28","Failed"
"P3805","O03805","TX80393208","Cash","2311352.16","Completed"
"P3806","O03806","TX31332881","UPI","5597.76","Failed"
"P3807","O03807","TX51388895","Net Banking","202760.16","Completed"
"P3808","O03808","TX14656153","Card","127250.35","Failed"
"P3809","O03809","TX98303872","UPI","50194.53","Completed"
"P381","O00381","TX35585725","UPI","611.24","Failed"
"P3810","O03810","TX74438809","UPI","140583.85","Completed"
"P3811","O03811","TX99011334","Card","158911.05","Completed"
"P3812","O03812","TX6281363","Card","31824.93","Completed"
"P3813","O03813","TX54549742","UPI","50999.25","Completed"
"P3814","O03814","TX73632760","UPI","3149.62","Completed"
"P3815","O03815","TX53788639","Net Banking","246.40","Failed"
"P3816","O03816","TX63860964","Card","4078.81","Completed"
"P3817","O03817","TX77905579","Card","185861.23","Completed"
"P3818","O03818","TX37827863","UPI","14405.49","Completed"
"P3819","O03819","TX65774912","UPI","3207.88","Completed"
"P382","O00382","TX24366569","Card","2006.00","Completed"
"P3820","O03820","TX56429066","UPI","190251.46","Refunded"
"P3821","O03821","TX12622286","UPI","156.80","Completed"
"P3822","O03822","TX57145366","UPI","18018.60","Completed"
"P3823","O03823","TX21676122","Net Banking","113612.73","Pending"
"P3824","O03824","TX14412048","UPI","4147.54","Completed"
"P3825","O03825","TX52224778","UPI","15674.40","Completed"
"P3826","O03826","TX18001651","Card","7029.48","Completed"
"P3827","O03827","TX45453859","UPI","105526.59","Completed"
"P3828","O03828","TX82405010","Cash","124521.18","Pending"
"P3829","O03829","TX82493068","UPI","7375.00","Completed"
"P383","O00383","TX43234116","Card","64403.05","Completed"
"P3830","O03830","TX91466117","UPI","177563.46","Pending"
"P3831","O03831","TX65859202","UPI","14744.44","Completed"
"P3832","O03832","TX40673520","Card","30927.10","Failed"
"P3833","O03833","TX77367427","UPI","9680.89","Completed"
"P3834","O03834","TX64241163","Card","46012.92","Completed"
"P3835","O03835","TX71834802","UPI","16518.82","Completed"
"P3836","O03836","TX95444745","UPI","95940.52","Completed"
"P3837","O03837","TX18569220","Card","892.94","Completed"
"P3838","O03838","TX71947494","Net Banking","4253.76","Completed"
"P3839","O03839","TX11586561","Net Banking","35596.08","Completed"
"P384","O00384","TX59274698","Card","8285.42","Failed"
"P3840","O03840","TX48696589","Card","191595.89","Completed"
"P3841","O03841","TX77404833","Card","2530.54","Completed"
"P3842","O03842","TX50354983","UPI","10494.15","Completed"
"P3843","O03843","TX16614598","Card","35626.93","Completed"
"P3844","O03844","TX84422988","Cash","41691.51","Pending"
"P3845","O03845","TX5520899","Net Banking","18369.75","Pending"
"P3846","O03846","TX41781423","UPI","53690.00","Completed"
"P3847","O03847","TX48106446","Card","242087.84","Failed"
"P3848","O03848","TX50248038","UPI","10337.13","Completed"
"P3849","O03849","TX30304760","Card","717.81","Completed"
"P385","O00385","TX99929489","UPI","478432.00","Completed"
"P3850","O03850","TX81088450","Cash","48606.60","Completed"
"P3851","O03851","TX69833706","Net Banking","289119.36","Completed"
"P3852","O03852","TX70781170","UPI","1399.00","Completed"
"P3853","O03853","TX40174931","Cash","11174.60","Completed"
"P3854","O03854","TX38536008","UPI","13021.34","Completed"
"P3855","O03855","TX49056705","Cash","77849.39","Completed"
"P3856","O03856","TX2250106","Cash","4739.01","Completed"
"P3857","O03857","TX75182120","Net Banking","2685.16","Completed"
"P3858","O03858","TX15213746","UPI","11146.35","Completed"
"P3859","O03859","TX74929912","UPI","1185.04","Completed"
"P386","O00386","TX127106","Net Banking","701.13","Completed"
"P3860","O03860","TX26717906","Card","35132.52","Failed"
"P3861","O03861","TX9142071","Card","156961.39","Failed"
"P3862","O03862","TX70849737","UPI","82710.17","Failed"
"P3863","O03863","TX62514240","Card","3355.72","Completed"
"P3864","O03864","TX88584849","Cash","128330.97","Pending"
"P3865","O03865","TX20947370","Net Banking","4861.40","Refunded"
"P3866","O03866","TX13503999","UPI","4146.90","Completed"
"P3867","O03867","TX79740547","UPI","20480.42","Completed"
"P3868","O03868","TX96095547","UPI","7687.13","Completed"
"P3869","O03869","TX4756061","Cash","33594.40","Completed"
"P387","O00387","TX20030608","UPI","18696.90","Completed"
"P3870","O03870","TX95986271","UPI","907.02","Completed"
"P3871","O03871","TX94532018","Cash","9930.86","Completed"
"P3872","O03872","TX46216135","Net Banking","469412.82","Refunded"
"P3873","O03873","TX61430738","Net Banking","76189.47","Completed"
"P3874","O03874","TX44794554","Net Banking","204863.69","Completed"
"P3875","O03875","TX89781316","Net Banking","9439.50","Completed"
"P3876","O03876","TX82515913","Card","37955.56","Completed"
"P3877","O03877","TX46902565","Card","6962.58","Completed"
"P3878","O03878","TX93952972","UPI","97150.37","Completed"
"P3879","O03879","TX34991744","Cash","1487.52","Completed"
"P388","O00388","TX74011474","UPI","132157.64","Completed"
"P3880","O03880","TX62582412","UPI","4484.27","Completed"
"P3881","O03881","TX27060404","Net Banking","1680.05","Completed"
"P3882","O03882","TX8334517","Card","7872.03","Pending"
"P3883","O03883","TX35129862","Cash","11208.82","Refunded"
"P3884","O03884","TX94018327","Card","12113.83","Completed"
"P3885","O03885","TX3316119","UPI","136819.24","Pending"
"P3886","O03886","TX58886264","Card","194607.54","Completed"
"P3887","O03887","TX99600354","UPI","340520.52","Completed"
"P3888","O03888","TX96213308","Cash","605384.22","Completed"
"P3889","O03889","TX28172756","Net Banking","32330.02","Pending"
"P389","O00389","TX51264426","Card","113065.28","Pending"
"P3890","O03890","TX55631725","Card","148748.66","Completed"
"P3891","O03891","TX87242190","UPI","96770.88","Completed"
"P3892","O03892","TX58853126","Net Banking","18315.45","Refunded"
"P3893","O03893","TX25923235","UPI","176817.19","Completed"
"P3894","O03894","TX53406970","Card","588.82","Completed"
"P3895","O03895","TX86858397","UPI","422.45","Pending"
"P3896","O03896","TX97523288","UPI","153097.50","Pending"
"P3897","O03897","TX70032859","UPI","4917.18","Refunded"
"P3898","O03898","TX19994232","UPI","96698.02","Completed"
"P3899","O03899","TX87030076","UPI","30516.01","Completed"
"P39","O00039","TX98432242","UPI","7698.03","Completed"
"P390","O00390","TX76057615","UPI","3615.29","Failed"
"P3900","O03900","TX51783690","UPI","20422.26","Failed"
"P3901","O03901","TX45809767","Card","115637.64","Completed"
"P3902","O03902","TX96648733","UPI","30147.70","Completed"
"P3903","O03903","TX73828509","Card","3237.92","Pending"
"P3904","O03904","TX31735390","Net Banking","83383.08","Completed"
"P3905","O03905","TX44643256","Cash","39408.71","Completed"
"P3906","O03906","TX86971457","UPI","14925.31","Completed"
"P3907","O03907","TX70527598","Card","211375.36","Completed"
"P3908","O03908","TX95370197","Card","3340.63","Completed"
"P3909","O03909","TX94390657","Net Banking","39594.51","Completed"
"P391","O00391","TX29786917","UPI","35206.43","Completed"
"P3910","O03910","TX81662688","UPI","93700.30","Refunded"
"P3911","O03911","TX99532022","Net Banking","46538.23","Completed"
"P3912","O03912","TX30888232","UPI","2391.76","Completed"
"P3913","O03913","TX29419212","Card","1614.07","Completed"
"P3914","O03914","TX63898125","Net Banking","15220.80","Completed"
"P3915","O03915","TX3474889","UPI","48976.87","Completed"
"P3916","O03916","TX25688171","UPI","186730.10","Completed"
"P3917","O03917","TX43360229","UPI","10260.12","Completed"
"P3918","O03918","TX42901435","Card","13642.71","Completed"
"P3919","O03919","TX9801893","UPI","9240.00","Refunded"
"P392","O00392","TX78176658","UPI","40174.01","Completed"
"P3920","O03920","TX26879415","UPI","598.00","Completed"
"P3921","O03921","TX47808546","Card","151.20","Completed"
"P3922","O03922","TX31744105","Cash","13078.97","Completed"
"P3923","O03923","TX61147258","UPI","11328.00","Completed"
"P3924","O03924","TX36934981","Card","42001.63","Completed"
"P3925","O03925","TX81001091","UPI","138.69","Refunded"
"P3926","O03926","TX19485529","Card","4751.42","Refunded"
"P3927","O03927","TX62420058","Net Banking","2552.36","Completed"
"P3928","O03928","TX42498388","UPI","5285.97","Failed"
"P3929","O03929","TX71934170","UPI","93661.14","Failed"
"P393","O00393","TX96466510","UPI","3773.64","Completed"
"P3930","O03930","TX87473282","Card","3020.64","Completed"
"P3931","O03931","TX14757797","Cash","2190.74","Refunded"
"P3932","O03932","TX44377399","Card","35066.83","Failed"
"P3933","O03933","TX67429825","Net Banking","13944.09","Refunded"
"P3934","O03934","TX84955529","Net Banking","4922.63","Completed"
"P3935","O03935","TX16367324","UPI","58502.01","Completed"
"P3936","O03936","TX42401974","UPI","1159.87","Completed"
"P3937","O03937","TX72337454","Net Banking","10180.07","Completed"
"P3938","O03938","TX10114601","Net Banking","554.78","Completed"
"P3939","O03939","TX10761601","Cash","3276.32","Completed"
"P394","O00394","TX92990117","UPI","33582.67","Refunded"
"P3940","O03940","TX30093346","Card","169694.34","Failed"
"P3941","O03941","TX36357575","Card","46588.41","Completed"
"P3942","O03942","TX39212786","Cash","259.60","Completed"
"P3943","O03943","TX54013935","UPI","110834.80","Completed"
"P3944","O03944","TX70985636","Cash","2430.89","Pending"
"P3945","O03945","TX44900545","UPI","422.45","Completed"
"P3946","O03946","TX8748373","UPI","2732.27","Failed"
"P3947","O03947","TX54389725","UPI","5708.64","Refunded"
"P3948","O03948","TX60960966","UPI","616.00","Completed"
"P3949","O03949","TX35943625","UPI","9024.77","Completed"
"P395","O00395","TX66102466","UPI","877598.73","Completed"
"P3950","O03950","TX83352081","UPI","7116.35","Completed"
"P3951","O03951","TX10078952","UPI","19736.58","Completed"
"P3952","O03952","TX29103607","Card","548.70","Pending"
"P3953","O03953","TX70025772","UPI","3627.99","Completed"
"P3954","O03954","TX35611001","UPI","67866.49","Completed"
"P3955","O03955","TX33740991","UPI","29408.72","Completed"
"P3956","O03956","TX93348111","Net Banking","1719.54","Pending"
"P3957","O03957","TX26320151","Net Banking","39189.29","Completed"
"P3958","O03958","TX23089210","Cash","56041.71","Refunded"
"P3959","O03959","TX6186540","Card","18759.39","Completed"
"P396","O00396","TX56249495","UPI","20836.04","Refunded"
"P3960","O03960","TX66591051","Cash","2077.74","Completed"
"P3961","O03961","TX84150254","UPI","55133.90","Completed"
"P3962","O03962","TX72521247","Card","193317.85","Failed"
"P3963","O03963","TX45759805","UPI","4721.85","Completed"
"P3964","O03964","TX3955424","UPI","1288.00","Completed"
"P3965","O03965","TX76366225","UPI","6716.64","Completed"
"P3966","O03966","TX71486700","Card","14119.47","Completed"
"P3967","O03967","TX14847313","UPI","11245.48","Completed"
"P3968","O03968","TX92541327","Net Banking","42522.85","Completed"
"P3969","O03969","TX68673827","Card","2357.64","Completed"
"P397","O00397","TX95766300","UPI","8314.74","Completed"
"P3970","O03970","TX23831140","UPI","360.24","Completed"
"P3971","O03971","TX10428052","Net Banking","25428.74","Completed"
"P3972","O03972","TX11266087","Card","6680.11","Completed"
"P3973","O03973","TX27309207","Card","56559.50","Completed"
"P3974","O03974","TX46680709","Card","11612.38","Completed"
"P3975","O03975","TX1692847","Card","7633.38","Failed"
"P3976","O03976","TX30291501","Net Banking","334922.21","Refunded"
"P3977","O03977","TX86378450","UPI","24581.03","Pending"
"P3978","O03978","TX74104674","UPI","5476.94","Refunded"
"P3979","O03979","TX84499261","UPI","17021.22","Completed"
"P398","O00398","TX69012189","Card","4482.82","Completed"
"P3980","O03980","TX77055397","UPI","29206.06","Completed"
"P3981","O03981","TX15731669","UPI","5490.03","Completed"
"P3982","O03982","TX85312300","UPI","44235.91","Completed"
"P3983","O03983","TX19791496","Cash","1465.07","Pending"
"P3984","O03984","TX69069269","Card","21093.93","Completed"
"P3985","O03985","TX20417161","UPI","11613.68","Completed"
"P3986","O03986","TX93727426","Card","8314.74","Failed"
"P3987","O03987","TX11103111","UPI","78805.35","Completed"
"P3988","O03988","TX2413271","Card","616.00","Completed"
"P3989","O03989","TX73561944","UPI","50616.31","Pending"
"P399","O00399","TX75616874","UPI","53518.97","Completed"
"P3990","O03990","TX17366170","Card","753095.12","Completed"
"P3991","O03991","TX54873634","Card","228128.97","Refunded"
"P3992","O03992","TX89254339","UPI","232.35","Completed"
"P3993","O03993","TX95950767","UPI","74233.02","Pending"
"P3994","O03994","TX650185","UPI","11902.02","Failed"
"P3995","O03995","TX66548425","UPI","275004.85","Pending"
"P3996","O03996","TX57732826","Card","46788.62","Failed"
"P3997","O03997","TX47626467","Cash","20505.35","Completed"
"P3998","O03998","TX73119979","UPI","2871.25","Pending"
"P3999","O03999","TX45294438","Net Banking","292394.35","Pending"
"P4","O00004","TX95485772","UPI","848.06","Completed"
"P40","O00040","TX67347710","UPI","52135.33","Completed"
"P400","O00400","TX79040301","UPI","1593.00","Completed"
"P4000","O04000","TX63207473","Cash","21124.14","Completed"
"P4001","O04001","TX89510344","UPI","67422.65","Completed"
"P4002","O04002","TX11469760","Card","10809.98","Completed"
"P4003","O04003","TX90652788","UPI","94547.03","Completed"
"P4004","O04004","TX11118144","Card","176752.94","Completed"
"P4005","O04005","TX6341978","Net Banking","18877.64","Completed"
"P4006","O04006","TX17907402","Card","2948.82","Completed"
"P4007","O04007","TX25562354","UPI","52232.76","Completed"
"P4008","O04008","TX58620257","UPI","45363.96","Completed"
"P4009","O04009","TX56163701","UPI","737.50","Completed"
"P401","O00401","TX70564902","Card","112963.93","Completed"
"P4010","O04010","TX40050055","Cash","1267.34","Completed"
"P4011","O04011","TX11926883","UPI","7760.85","Completed"
"P4012","O04012","TX44664344","UPI","3063.77","Completed"
"P4013","O04013","TX26125766","Net Banking","1779.58","Completed"
"P4014","O04014","TX35398025","Cash","116.82","Pending"
"P4015","O04015","TX67261357","Net Banking","481.60","Completed"
"P4016","O04016","TX96338768","UPI","146975.73","Refunded"
"P4017","O04017","TX29563920","UPI","42053.54","Completed"
"P4018","O04018","TX26886564","UPI","229156.28","Refunded"
