"Order_ID","Customer_ID","Order_Date","Order_Total","Order_Status"
"O05665","C0888","2025-11-04","60771.28","Cancelled"
"O05666","C2992","2025-11-26","3356.84","Delivered"
"O05667","C0029","2025-02-28","7606.58","Delivered"
"O05668","C1826","2025-05-28","4190.46","Delivered"
"O05669","C0908","2025-10-17","86263.95","Delivered"
"O05670","C1125","2025-08-22","1998.00","Cancelled"
"O05671","C2084","2025-11-10","553044.32","Delivered"
"O05672","C1317","2025-10-13","9135.05","Delivered"
"O05673","C0645","2024-11-06","317191.41","Delivered"
"O05674","C0794","2024-11-08","4798.00","Delivered"
"O05675","C0879","2025-09-28","157783.66","Delivered"
"O05676","C1879","2023-09-09","16993.00","Delivered"
"O05677","C1500","2023-11-13","66804.88","Delivered"
"O05678","C2292","2024-12-21","21606.89","Shipped"
"O05679","C0087","2022-09-03","56629.46","Shipped"
"O05680","C2296","2023-09-16","211746.62","Delivered"
"O05681","C3101","2023-09-20","82632.81","Delivered"
"O05682","C0689","2022-12-21","9910.82","Delivered"
"O05683","C0797","2024-07-27","47605.25","Delivered"
"O05684","C2688","2024-11-30","22297.64","Shipped"
"O05685","C0443","2024-12-14","19602.10","Processing"
"O05686","C2660","2022-11-16","3955.36","Processing"
"O05687","C2481","2022-09-06","81977.77","Shipped"
"O05688","C1733","2024-01-10","133502.95","Delivered"
"O05689","C2456","2023-09-24","1899.00","Shipped"
"O05690","C0905","2024-12-13","171394.74","Delivered"
"O05691","C2959","2024-08-29","925099.30","Delivered"
"O05692","C1893","2022-03-24","84834.95","Delivered"
"O05693","C2079","2023-10-21","335785.65","Delivered"
"O05694","C0120","2024-11-08","341815.80","Delivered"
"O05695","C0769","2024-01-22","235562.56","Delivered"
"O05696","C1206","2024-05-01","19369.14","Delivered"
"O05697","C0388","2025-06-12","305666.13","Shipped"
"O05698","C3165","2022-03-06","37502.27","Delivered"
"O05699","C2103","2023-02-03","5567.11","Delivered"
"O05700","C0310","2025-04-04","4998.00","Shipped"
"O05701","C2691","2024-10-10","2648.00","Shipped"
"O05702","C1990","2023-12-28","2469.38","Shipped"
"O05703","C1017","2023-03-14","91645.42","Delivered"
"O05704","C0914","2024-12-22","149443.31","Delivered"
"O05705","C1750","2025-11-24","2399.78","Cancelled"
"O05706","C0762","2025-12-24","95965.45","Delivered"
"O05707","C2336","2024-11-20","5999.00","Delivered"
"O05708","C0056","2025-10-19","3298.00","Delivered"
"O05709","C0326","2023-07-21","4527.91","Shipped"
"O05710","C0002","2024-08-11","13425.14","Delivered"
"O05711","C0116","2022-08-28","15764.08","Delivered"
"O05712","C2822","2025-04-01","2999.00","Refunded"
"O05713","C2002","2023-03-16","7012.14","Delivered"
"O05714","C0141","2024-08-27","40930.39","Processing"
"O05715","C2081","2024-04-01","3198.00","Delivered"
"O05716","C1715","2023-08-26","1100.00","Delivered"
"O05717","C0924","2023-01-13","1140.00","Delivered"
"O05718","C0022","2023-06-21","767931.32","Delivered"
"O05719","C1099","2025-09-20","491504.40","Delivered"
"O05720","C2831","2023-04-11","1825.54","Delivered"
"O05721","C1397","2025-12-22","19119.75","Shipped"
"O05722","C1970","2022-08-31","805.00","Delivered"
"O05723","C2798","2022-12-11","19214.90","Delivered"
"O05724","C1808","2024-03-12","26742.59","Processing"
"O05725","C3085","2024-12-03","380860.51","Cancelled"
"O05726","C1959","2024-03-27","32062.32","Delivered"
"O05727","C0334","2023-12-11","46848.54","Delivered"
"O05728","C0713","2024-12-12","1223061.46","Shipped"
"O05729","C0641","2024-01-02","2862.51","Delivered"
"O05730","C2659","2024-03-28","61892.64","Delivered"
"O05731","C2223","2024-02-02","65746.95","Delivered"
"O05732","C3180","2024-09-12","77820.35","Delivered"
"O05733","C2706","2023-10-08","3644.87","Shipped"
"O05734","C0386","2025-02-19","308359.04","Shipped"
"O05735","C0934","2022-12-14","1406.56","Delivered"
"O05736","C1358","2025-02-24","7709.60","Delivered"
"O05737","C0927","2025-10-30","1399.87","Delivered"
"O05738","C0195","2022-02-18","4435.00","Delivered"
"O05739","C1818","2025-04-27","3100.00","Processing"
"O05740","C0944","2022-11-30","598.00","Processing"
"O05741","C1788","2025-04-16","80244.99","Delivered"
"O05742","C0318","2023-04-03","534.39","Shipped"
"O05743","C0730","2022-05-30","4630.52","Delivered"
"O05744","C2239","2024-11-14","85947.39","Delivered"
"O05745","C0678","2025-01-03","20633.00","Delivered"
"O05746","C1668","2024-02-08","12904.18","Shipped"
"O05747","C2280","2024-01-03","2877.60","Delivered"
"O05748","C0439","2025-02-13","762.36","Delivered"
"O05749","C0283","2022-09-21","5818.24","Delivered"
"O05750","C1543","2024-04-23","62416.03","Processing"
"O05751","C2073","2025-07-18","1445.16","Processing"
"O05752","C2179","2022-10-15","17726.38","Cancelled"
"O05753","C0104","2024-11-02","1797.00","Delivered"
"O05754","C2776","2024-07-07","9495.00","Delivered"
"O05755","C0104","2024-10-29","115925.79","Returned"
"O05756","C1831","2025-08-30","31686.22","Delivered"
"O05757","C2989","2025-04-09","171886.09","Cancelled"
"O05758","C3192","2025-06-06","1499.00","Delivered"
"O05759","C0790","2025-11-16","165904.70","Delivered"
"O05760","C3030","2024-01-09","110.00","Delivered"
"O05761","C2745","2022-07-19","324.35","Shipped"
"O05762","C1459","2025-08-04","390590.09","Delivered"
"O05763","C0413","2025-04-09","97998.00","Delivered"
"O05764","C1799","2025-04-15","9996.00","Cancelled"
"O05765","C1373","2024-09-05","4437.32","Delivered"
"O05766","C1092","2024-05-26","1995.00","Cancelled"
"O05767","C1092","2024-06-28","915.79","Returned"
"O05768","C1425","2025-11-28","3915.08","Shipped"
"O05769","C0556","2022-10-27","36109.06","Returned"
"O05770","C2405","2025-02-07","2598.00","Delivered"
"O05771","C2738","2022-05-03","47419.90","Delivered"
"O05772","C2559","2023-01-09","1999.00","Processing"
"O05773","C2811","2024-08-20","14724.63","Delivered"
"O05774","C0476","2023-08-12","96146.48","Delivered"
"O05775","C2180","2023-10-24","52776.76","Refunded"
"O05776","C0259","2024-05-31","282398.80","Processing"
"O05777","C1515","2022-12-07","21547.53","Delivered"
"O05778","C2943","2025-04-24","57056.05","Delivered"
"O05779","C1499","2023-10-16","67324.76","Delivered"
"O05780","C2044","2024-08-06","568.76","Processing"
"O05781","C0166","2022-03-17","21962.61","Delivered"
"O05782","C0069","2022-06-07","44818.80","Delivered"
"O05783","C3216","2024-05-08","4740.34","Delivered"
"O05784","C1882","2025-02-18","18905.64","Cancelled"
"O05785","C0776","2025-03-27","166869.86","Returned"
"O05786","C1725","2023-06-15","28201.65","Delivered"
"O05787","C2058","2022-12-26","55423.10","Delivered"
"O05788","C0333","2024-01-06","9454.43","Delivered"
"O05789","C2739","2025-03-05","83203.99","Delivered"
"O05790","C0762","2025-11-26","42300.21","Cancelled"
"O05791","C1672","2022-10-10","50000.58","Delivered"
"O05792","C1768","2024-01-11","5376.48","Cancelled"
"O05793","C2884","2024-01-27","249.00","Delivered"
"O05794","C1308","2023-10-10","14597.44","Delivered"
"O05795","C0301","2023-09-10","23893.00","Delivered"
"O05796","C0507","2023-01-17","325707.62","Refunded"
"O05797","C1440","2023-01-25","5400.00","Delivered"
"O05798","C0922","2023-09-12","2800.00","Delivered"
"O05799","C2952","2023-06-12","143783.76","Shipped"
"O05800","C1741","2025-08-08","462061.45","Delivered"
"O05801","C1285","2024-01-03","44625.42","Delivered"
"O05802","C1415","2025-11-29","100644.29","Delivered"
"O05803","C0018","2023-07-07","1344.69","Processing"
"O05804","C0934","2022-12-05","2500.00","Delivered"
"O05805","C1702","2022-01-23","236898.21","Delivered"
"O05806","C0235","2025-04-04","1234.69","Delivered"
"O05807","C1819","2023-03-27","2307.60","Cancelled"
"O05808","C3104","2023-01-22","58161.68","Returned"
"O05809","C1795","2026-01-18","54000.00","Shipped"
"O05810","C0612","2024-05-19","59091.26","Delivered"
"O05811","C1533","2022-07-24","130548.83","Returned"
"O05812","C0053","2023-03-03","35666.25","Delivered"
"O05813","C1961","2022-03-21","21952.70","Cancelled"
"O05814","C0952","2025-04-17","169114.33","Returned"
"O05815","C1361","2023-02-09","57120.31","Delivered"
"O05816","C0308","2023-04-24","24597.25","Delivered"
"O05817","C1899","2023-01-23","93548.84","Delivered"
"O05818","C0728","2022-03-20","21172.47","Delivered"
"O05819","C2787","2022-05-03","22993.46","Delivered"
"O05820","C2953","2023-04-22","42236.67","Returned"
"O05821","C1995","2025-05-28","24173.49","Delivered"
"O05822","C2172","2025-03-24","42857.85","Delivered"
"O05823","C1456","2024-09-10","151186.82","Delivered"
"O05824","C0827","2024-08-10","6785.80","Delivered"
"O05825","C1629","2024-01-20","221269.20","Delivered"
"O05826","C3120","2024-05-21","2912.90","Delivered"
"O05827","C2413","2022-11-03","10941.07","Delivered"
"O05828","C2443","2023-12-23","2452.87","Delivered"
"O05829","C0456","2023-09-06","19615.86","Returned"
"O05830","C2709","2022-07-06","402143.78","Delivered"
"O05831","C1165","2025-06-01","2844.42","Refunded"
"O05832","C1390","2025-08-03","2724.00","Returned"
"O05833","C2043","2023-08-17","5196.00","Delivered"
"O05834","C1940","2024-11-04","2300.70","Delivered"
"O05835","C2362","2023-11-22","347190.00","Delivered"
"O05836","C2359","2023-05-30","139862.93","Shipped"
"O05837","C2061","2025-01-19","3050.00","Delivered"
"O05838","C2115","2022-12-07","191128.19","Processing"
"O05839","C1942","2025-12-15","53186.28","Delivered"
"O05840","C1838","2022-06-26","885.33","Processing"
"O05841","C2125","2024-11-12","92338.46","Delivered"
"O05842","C1459","2025-08-05","2850.00","Delivered"
"O05843","C2879","2022-11-11","278176.20","Delivered"
"O05844","C0285","2023-12-28","37730.37","Delivered"
"O05845","C2411","2026-01-08","2979.00","Delivered"
"O05846","C0624","2024-11-21","3240.94","Delivered"
"O05847","C0929","2025-01-09","22059.08","Delivered"
"O05848","C0383","2025-06-30","845.00","Delivered"
"O05849","C2494","2022-06-18","13998.00","Delivered"
"O05850","C0259","2024-05-04","64500.00","Delivered"
"O05851","C3115","2022-12-22","281853.30","Delivered"
"O05852","C2314","2025-08-31","1310.83","Delivered"
"O05853","C1703","2025-09-06","38776.17","Delivered"
"O05854","C1204","2024-08-28","15854.46","Shipped"
"O05855","C1900","2025-06-24","79998.00","Processing"
"O05856","C2225","2023-07-04","1599.00","Delivered"
"O05857","C1092","2024-06-28","96186.96","Delivered"
"O05858","C0555","2025-05-15","1773.06","Shipped"
"O05859","C2052","2022-11-18","249358.98","Delivered"
"O05860","C1786","2024-05-15","19594.82","Shipped"
"O05861","C0481","2024-09-21","13466.00","Shipped"
"O05862","C0589","2025-05-14","2796.84","Cancelled"
"O05863","C1196","2022-10-16","650.00","Processing"
"O05864","C2285","2024-08-07","19068.98","Shipped"
"O05865","C0627","2026-01-03","425.80","Delivered"
"O05866","C2804","2023-11-28","13331.26","Delivered"
"O05867","C1729","2024-03-04","65937.70","Delivered"
"O05868","C2076","2026-01-08","2599.00","Delivered"
"O05869","C1972","2023-12-06","51748.30","Delivered"
"O05870","C2328","2024-04-12","2535.00","Delivered"
"O05871","C2563","2024-08-01","48361.70","Delivered"
"O05872","C2061","2025-01-23","5196.00","Cancelled"
"O05873","C0948","2022-05-10","74882.00","Delivered"
"O05874","C2124","2022-02-07","5912.64","Delivered"
"O05875","C0884","2025-09-20","149983.20","Shipped"
"O05876","C2440","2022-10-16","220.00","Cancelled"
"O05877","C0984","2022-03-06","70832.87","Delivered"
"O05878","C1730","2024-01-20","131046.33","Shipped"
"O05879","C0191","2024-10-23","21314.76","Cancelled"
"O05880","C2807","2023-07-21","599.00","Cancelled"
"O05881","C1384","2025-09-14","1561.93","Delivered"
"O05882","C2071","2025-12-12","35153.68","Cancelled"
"O05883","C2765","2024-02-10","7206.66","Returned"
"O05884","C2931","2024-01-19","2394.00","Shipped"
"O05885","C1133","2024-09-30","131948.12","Delivered"
"O05886","C0085","2022-02-13","82084.23","Processing"
"O05887","C2005","2024-02-03","175221.62","Processing"
"O05888","C2480","2026-01-27","3499.00","Delivered"
"O05889","C0677","2025-07-11","1906.63","Delivered"
"O05890","C2630","2023-07-06","4676.46","Delivered"
"O05891","C1044","2025-05-01","350.58","Delivered"
"O05892","C2515","2024-05-01","750.00","Shipped"
"O05893","C2080","2025-04-01","10487.56","Delivered"
"O05894","C2501","2024-06-14","14743.52","Delivered"
"O05895","C2653","2025-03-30","26635.55","Refunded"
"O05896","C0158","2025-11-22","180.00","Delivered"
"O05897","C0007","2024-03-13","7560.49","Delivered"
"O05898","C0105","2024-08-18","62089.77","Cancelled"
"O05899","C2237","2025-07-14","21800.68","Delivered"
"O05900","C2284","2022-07-15","14624.12","Delivered"
"O05901","C3107","2025-10-08","20710.83","Shipped"
"O05902","C2518","2024-02-14","240523.30","Delivered"
"O05903","C3087","2024-04-11","29383.75","Delivered"
"O05904","C0748","2022-11-18","36364.52","Delivered"
"O05905","C0027","2023-12-09","97217.04","Cancelled"
"O05906","C2586","2024-10-26","900.00","Delivered"
"O05907","C0902","2024-03-19","7171.15","Shipped"
"O05908","C2845","2025-01-10","12661.52","Shipped"
"O05909","C0071","2024-11-06","1199.00","Shipped"
"O05910","C2867","2024-03-08","12418.30","Shipped"
"O05911","C1938","2024-07-30","10400.00","Shipped"
"O05912","C2327","2022-06-19","2028.34","Delivered"
"O05913","C1981","2022-08-21","10435.00","Refunded"
"O05914","C0571","2025-05-25","2750.00","Delivered"
"O05915","C1032","2024-03-10","1389.00","Delivered"
"O05916","C2427","2024-03-16","176195.73","Delivered"
"O05917","C2991","2022-04-15","61719.26","Delivered"
"O05918","C1598","2024-11-27","58467.16","Delivered"
"O05919","C1381","2024-04-26","46201.18","Shipped"
"O05920","C1390","2025-08-01","3798.00","Shipped"
"O05921","C0856","2025-04-05","2199.00","Delivered"
"O05922","C1916","2024-01-22","92412.29","Delivered"
"O05923","C1516","2024-11-10","4059.82","Delivered"
"O05924","C1620","2023-06-08","13990.00","Delivered"
"O05925","C0736","2025-12-13","525680.12","Cancelled"
"O05926","C2883","2025-03-16","2865.14","Delivered"
"O05927","C0664","2023-02-19","750.00","Cancelled"
"O05928","C0628","2023-10-06","5794.00","Delivered"
"O05929","C0338","2025-05-31","170.00","Delivered"
"O05930","C1086","2023-08-05","1068.78","Delivered"
"O05931","C3021","2025-08-03","18747.79","Delivered"
"O05932","C0380","2025-08-03","50648.05","Delivered"
"O05933","C0544","2022-10-03","22421.50","Delivered"
"O05934","C1791","2024-08-18","14962.96","Shipped"
"O05935","C1541","2025-09-15","25631.44","Delivered"
"O05936","C3010","2023-06-22","799.00","Delivered"
"O05937","C2380","2024-02-03","5560.00","Delivered"
"O05938","C0439","2025-01-25","108233.22","Delivered"
"O05939","C0115","2022-04-09","229664.12","Cancelled"
"O05940","C1954","2024-02-22","10795.00","Cancelled"
"O05941","C1884","2023-05-16","300779.31","Delivered"
"O05942","C1217","2024-04-04","6808.66","Delivered"
"O05943","C0413","2025-04-04","32872.24","Delivered"
"O05944","C0495","2024-05-02","65970.21","Processing"
"O05945","C0836","2025-02-24","3252.70","Processing"
"O05946","C0044","2024-05-08","86797.50","Delivered"
"O05947","C2578","2024-05-04","2299.00","Returned"
"O05948","C1607","2025-06-09","6957.20","Delivered"
"O05949","C1712","2023-10-10","226763.89","Delivered"
"O05950","C2388","2023-02-17","72958.33","Delivered"
"O05951","C0093","2024-03-15","20710.83","Shipped"
"O05952","C1540","2025-09-30","15254.30","Delivered"
"O05953","C3047","2022-12-13","69706.36","Shipped"
"O05954","C2598","2024-10-03","174.03","Processing"
"O05955","C1786","2024-06-01","5902.57","Delivered"
"O05956","C0684","2024-06-09","103998.00","Shipped"
"O05957","C2903","2022-08-31","4117.00","Delivered"
"O05958","C0244","2022-09-25","3146.10","Delivered"
"O05959","C0763","2025-11-03","1357.16","Delivered"
"O05960","C2092","2022-05-24","11680.59","Delivered"
"O05961","C1982","2023-09-18","39056.68","Delivered"
"O05962","C1588","2022-05-18","10995.00","Delivered"
"O05963","C0655","2022-04-25","27147.90","Delivered"
"O05964","C2732","2025-06-22","168139.01","Returned"
"O05965","C0586","2023-01-16","46145.06","Delivered"
"O05966","C0030","2024-11-14","299.00","Delivered"
"O05967","C2999","2025-02-20","1040.00","Delivered"
"O05968","C1603","2025-01-28","3051.12","Cancelled"
"O05969","C2162","2025-09-26","2279.78","Delivered"
"O05970","C2981","2022-05-21","7156.81","Returned"
"O05971","C0913","2023-06-13","907.60","Shipped"
"O05972","C1647","2022-03-12","30911.20","Delivered"
"O05973","C1794","2024-07-03","41940.47","Shipped"
"O05974","C1808","2024-03-25","186647.48","Delivered"
"O05975","C0912","2025-06-17","190838.09","Processing"
"O05976","C1586","2025-11-25","1591.23","Returned"
"O05977","C3082","2023-11-02","4350.00","Delivered"
"O05978","C2838","2022-04-03","10099.00","Cancelled"
"O05979","C1240","2022-12-27","1797.00","Delivered"
"O05980","C0664","2023-03-03","66413.12","Delivered"
"O05981","C0246","2022-12-14","64897.62","Refunded"
"O05982","C0988","2025-11-20","35929.52","Delivered"
"O05983","C0600","2022-06-12","1830.16","Processing"
"O05984","C2025","2023-01-24","379834.35","Delivered"
"O05985","C1728","2025-06-21","3027.60","Delivered"
"O05986","C0702","2023-01-07","788348.50","Returned"
"O05987","C1819","2023-03-25","64634.70","Delivered"
"O05988","C1380","2023-12-11","3850.00","Delivered"
"O05989","C1555","2022-03-08","358.00","Shipped"
"O05990","C0012","2024-11-06","154801.58","Delivered"
"O05991","C0927","2025-11-13","48471.75","Cancelled"
"O05992","C2078","2023-05-12","118983.92","Delivered"
"O05993","C1561","2024-08-07","7192.00","Delivered"
"O05994","C1214","2024-01-30","56841.54","Returned"
"O05995","C1439","2024-05-29","18090.87","Delivered"
"O05996","C1748","2023-08-11","4892.74","Processing"
"O05997","C0617","2022-01-28","8513.98","Returned"
"O05998","C1133","2024-08-24","4984.26","Delivered"
"O05999","C2197","2024-12-10","12326.68","Delivered"
"O06000","C2578","2024-05-05","10750.00","Delivered"
"O06001","C0986","2023-01-08","1250.00","Delivered"
"O06002","C2337","2022-09-05","6998.91","Returned"
"O06003","C1381","2024-03-24","168795.21","Delivered"
"O06004","C1559","2023-04-13","891767.66","Delivered"
"O06005","C1501","2025-03-16","999.00","Delivered"
"O06006","C1069","2024-03-16","10809.57","Delivered"
"O06007","C2981","2022-06-16","117334.20","Delivered"
"O06008","C3173","2023-09-12","50100.55","Delivered"
"O06009","C0292","2022-09-05","38991.22","Delivered"
"O06010","C2579","2023-01-04","40593.00","Delivered"
"O06011","C3163","2022-09-08","59051.45","Returned"
"O06012","C1062","2023-12-12","6094.34","Delivered"
"O06013","C2447","2025-11-09","9764.17","Processing"
"O06014","C3067","2023-08-30","230.00","Delivered"
"O06015","C0046","2025-11-10","25999.00","Delivered"
"O06016","C1832","2022-09-16","220.00","Cancelled"
"O06017","C0819","2023-02-03","1787.40","Cancelled"
"O06018","C0830","2024-11-04","1499.00","Delivered"
"O06019","C2150","2023-06-27","41683.48","Delivered"
"O06020","C1649","2024-03-30","977.09","Delivered"
"O06021","C0989","2022-09-28","97005.98","Delivered"
"O06022","C0898","2023-12-22","87329.05","Shipped"
"O06023","C0129","2024-04-04","231751.58","Shipped"
"O06024","C1774","2025-05-30","129514.70","Delivered"
"O06025","C1273","2024-06-24","83004.55","Delivered"
"O06026","C2674","2025-08-19","3770.50","Delivered"
"O06027","C1920","2024-05-26","6835.54","Cancelled"
"O06028","C2030","2025-02-18","4894.00","Delivered"
"O06029","C2052","2022-11-22","699.00","Delivered"
"O06030","C1655","2022-10-12","1350.00","Cancelled"
"O06031","C2808","2025-10-02","59529.56","Delivered"
"O06032","C1072","2025-10-21","92538.10","Shipped"
"O06033","C0655","2022-04-26","307339.90","Delivered"
"O06034","C1865","2023-07-14","71543.57","Delivered"
"O06035","C2864","2023-03-16","125471.49","Delivered"
"O06036","C0151","2025-05-11","147131.20","Delivered"
"O06037","C2877","2024-01-21","44453.22","Shipped"
"O06038","C1367","2025-07-08","48580.66","Shipped"
"O06039","C1843","2025-04-05","331.16","Delivered"
"O06040","C1068","2025-01-05","35.00","Delivered"
"O06041","C1258","2022-03-21","55798.46","Delivered"
"O06042","C1775","2025-03-10","98910.15","Delivered"
"O06043","C3051","2024-09-11","39869.14","Delivered"
"O06044","C0095","2024-07-28","1476.36","Delivered"
"O06045","C1430","2025-07-27","1785.00","Shipped"
"O06046","C0159","2022-03-09","462421.20","Delivered"
"O06047","C0196","2025-10-15","9564.43","Delivered"
"O06048","C0348","2024-10-26","28923.89","Processing"
"O06049","C0820","2025-12-29","45424.48","Delivered"
"O06050","C0864","2023-09-01","246.28","Delivered"
"O06051","C2031","2025-09-03","15999.00","Processing"
"O06052","C2840","2024-12-17","7541.00","Delivered"
"O06053","C2551","2025-06-21","65018.40","Delivered"
"O06054","C3082","2023-10-13","251897.83","Delivered"
"O06055","C1068","2025-01-17","899.00","Delivered"
"O06056","C2495","2022-12-06","14298.00","Delivered"
"O06057","C1556","2025-11-30","8168.18","Returned"
"O06058","C3186","2023-10-27","7097.00","Delivered"
"O06059","C0967","2022-04-29","1998.00","Shipped"
"O06060","C2573","2022-08-16","1241.44","Returned"
"O06061","C2427","2024-03-13","45480.70","Cancelled"
"O06062","C1436","2025-03-17","44995.00","Delivered"
"O06063","C1875","2022-08-03","5109.63","Delivered"
"O06064","C1715","2023-09-05","30062.40","Delivered"
"O06065","C1060","2023-07-14","4740.34","Delivered"
"O06066","C1574","2025-01-09","23642.36","Delivered"
"O06067","C0751","2023-03-14","408.21","Delivered"
"O06068","C2372","2024-07-17","3547.00","Delivered"
"O06069","C0914","2024-12-18","25488.43","Delivered"
"O06070","C0468","2025-06-21","3192.00","Delivered"
"O06071","C2267","2025-08-21","106682.07","Processing"
"O06072","C2971","2024-11-30","4175.00","Returned"
"O06073","C2205","2025-06-23","204740.24","Delivered"
"O06074","C0527","2025-05-18","12083.38","Processing"
"O06075","C0957","2024-05-24","4620.50","Delivered"
"O06076","C1890","2025-12-13","33302.27","Delivered"
"O06077","C2608","2023-06-07","367969.30","Delivered"
"O06078","C1975","2024-03-09","83004.55","Delivered"
"O06079","C1635","2022-09-15","5000.00","Delivered"
"O06080","C1915","2024-05-21","26876.17","Cancelled"
"O06081","C2400","2022-12-17","80219.45","Delivered"
"O06082","C0416","2025-04-07","54944.00","Shipped"
"O06083","C1980","2022-11-17","61740.42","Delivered"
"O06084","C1127","2023-11-02","8727.16","Shipped"
"O06085","C1133","2024-09-13","1270.62","Delivered"
"O06086","C2065","2023-10-04","44695.18","Cancelled"
"O06087","C1262","2022-10-29","105556.95","Delivered"
"O06088","C3113","2025-04-29","93530.08","Delivered"
"O06089","C2680","2024-07-20","11596.00","Returned"
"O06090","C1254","2023-07-03","7574.84","Delivered"
"O06091","C1754","2022-03-24","830.52","Delivered"
"O06092","C2186","2024-04-11","9774.56","Processing"
"O06093","C1052","2022-07-16","310734.15","Delivered"
"O06094","C2439","2024-08-13","299.00","Shipped"
"O06095","C2888","2025-10-23","533.86","Delivered"
"O06096","C2083","2025-09-16","2098.00","Delivered"
"O06097","C1415","2025-11-16","272661.29","Shipped"
"O06098","C1845","2024-01-30","817.01","Delivered"
"O06099","C1235","2023-05-19","2590.00","Processing"
"O06100","C1395","2024-05-02","15504.96","Delivered"
"O06101","C1648","2022-04-04","1195.00","Processing"
"O06102","C2163","2026-01-19","4787.48","Returned"
"O06103","C0242","2024-05-12","8598.00","Delivered"
"O06104","C0337","2024-08-03","6452.54","Processing"
"O06105","C2044","2024-08-11","1999.00","Delivered"
"O06106","C1653","2024-11-30","129659.10","Delivered"
"O06107","C3136","2025-09-28","130451.87","Returned"
"O06108","C3236","2025-07-31","46718.44","Delivered"
"O06109","C0289","2022-05-16","15101.50","Cancelled"
"O06110","C1248","2024-03-13","102067.23","Delivered"
"O06111","C1123","2023-04-15","37495.58","Cancelled"
"O06112","C0834","2025-03-07","1198.00","Delivered"
"O06113","C2849","2024-10-17","1056426.38","Delivered"
"O06114","C0183","2024-11-23","44757.99","Delivered"
"O06115","C2739","2025-01-29","90798.46","Delivered"
"O06116","C1090","2022-09-21","8476.46","Delivered"
"O06117","C0664","2023-03-11","140.00","Delivered"
"O06118","C2065","2023-10-16","73256.24","Delivered"
"O06119","C2847","2024-11-27","196681.00","Delivered"
"O06120","C1608","2024-04-26","218491.44","Delivered"
"O06121","C3068","2023-02-02","679.72","Delivered"
"O06122","C2284","2022-07-28","2199.00","Delivered"
"O06123","C1567","2023-05-29","360.00","Delivered"
"O06124","C1047","2024-06-20","2998.00","Delivered"
"O06125","C1451","2024-10-12","9999.40","Delivered"
"O06126","C2536","2022-03-14","425.00","Delivered"
"O06127","C2008","2023-07-20","2403.94","Delivered"
"O06128","C0563","2024-09-06","2938.18","Delivered"
"O06129","C0939","2025-07-13","55524.37","Delivered"
"O06130","C1861","2025-02-08","7297.24","Delivered"
"O06131","C2268","2025-02-08","16161.38","Cancelled"
"O06132","C2911","2025-10-22","112382.10","Shipped"
"O06133","C3086","2022-05-17","3951.17","Delivered"
"O06134","C1854","2022-01-19","19599.04","Delivered"
"O06135","C0507","2023-01-18","3093.18","Delivered"
"O06136","C0997","2022-02-16","79789.78","Shipped"
"O06137","C1064","2022-09-19","12900.00","Shipped"
"O06138","C1745","2023-08-11","354096.89","Delivered"
"O06139","C1882","2025-01-19","17435.25","Shipped"
"O06140","C2760","2024-10-20","13452.99","Delivered"
"O06141","C2349","2022-05-13","15613.91","Delivered"
"O06142","C1289","2025-07-12","915.79","Processing"
"O06143","C3114","2024-04-07","35372.39","Shipped"
"O06144","C1610","2022-11-25","1894.92","Processing"
"O06145","C1108","2024-11-17","23614.54","Delivered"
"O06146","C0765","2024-09-20","10790.88","Delivered"
"O06147","C1784","2025-02-26","2599.00","Delivered"
"O06148","C0269","2022-11-19","16921.82","Delivered"
"O06149","C1942","2025-11-22","380531.63","Delivered"
"O06150","C2938","2024-10-22","14999.00","Delivered"
"O06151","C1078","2025-06-26","4527.61","Delivered"
"O06152","C1721","2025-08-07","8319.26","Delivered"
"O06153","C3016","2023-12-10","3872.55","Delivered"
"O06154","C2285","2024-08-02","2907.95","Processing"
"O06155","C3090","2024-06-29","150.87","Processing"
"O06156","C0301","2023-08-19","385.00","Returned"
"O06157","C0622","2025-12-14","4055.97","Delivered"
"O06158","C2743","2023-07-13","80702.32","Delivered"
"O06159","C1231","2024-11-02","47691.87","Delivered"
"O06160","C1186","2023-04-27","143315.61","Delivered"
"O06161","C2994","2025-04-10","7474.00","Delivered"
"O06162","C1930","2024-01-24","108765.16","Delivered"
"O06163","C2669","2024-10-13","4787.11","Delivered"
"O06164","C2967","2022-02-16","20965.38","Delivered"
"O06165","C1791","2024-08-26","68203.56","Delivered"
"O06166","C2551","2025-07-21","898.00","Delivered"
"O06167","C2603","2022-04-06","18558.84","Delivered"
"O06168","C2741","2025-11-17","4598.00","Delivered"
"O06169","C2894","2023-10-03","437210.50","Delivered"
"O06170","C3180","2024-09-27","599.00","Shipped"
"O06171","C1901","2024-04-08","7340.89","Processing"
"O06172","C2323","2023-11-05","34091.28","Returned"
"O06173","C3095","2022-12-15","28904.88","Delivered"
"O06174","C1207","2022-05-06","59866.59","Delivered"
"O06175","C2667","2022-09-07","4400.00","Cancelled"
"O06176","C2143","2022-12-07","4941.48","Delivered"
"O06177","C1663","2023-02-23","68459.73","Delivered"
"O06178","C0111","2024-06-08","1040.00","Delivered"
"O06179","C0871","2024-03-29","264037.86","Delivered"
"O06180","C0760","2024-01-29","57427.56","Delivered"
"O06181","C0839","2025-10-01","486946.94","Delivered"
"O06182","C2032","2022-03-18","218676.70","Delivered"
"O06183","C2887","2023-03-17","68467.54","Returned"
"O06184","C3003","2023-08-05","1229.00","Delivered"
